"AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted","returns"
31.99,32.392502,31.264999,31.785,354114000,28.680227,0.004265402843602
31.602501,31.805,30.950001,31.127501,275426400,28.086952,-0.0206858266477898
31.1875,31.192499,30.5275,30.559999,275756000,27.574884,-0.0182315310181822
30.577499,31.225,30.407499,31.112499,193450800,28.073412,0.0180791890732719
31.1,31.35,30.645,30.897499,207309200,27.879417,-0.00691040600756632
30.969999,31.237499,30.717501,31.237499,143497200,28.186209,0.0110041269036047
31.475,31.83,31.4125,31.76,204092400,28.657665,0.0167267232245449
31.75,32.290001,31.592501,32.1175,261083600,28.980249,0.0112562972292192
32.1875,32.3125,31.85,31.875,183238000,28.761433,-0.00755040087179881
32.0625,32.099998,31.290001,31.475,274780400,28.400505,-0.012549019607843
31.780001,31.9625,31.629999,31.8025,150838800,28.69602,0.0104050833995233
31.807501,32.009998,31.639999,31.672501,131369200,28.578718,-0.00408769750805749
31.635,31.705,30.844999,30.844999,206620800,27.832045,-0.0261268284433869
30.690001,31.219999,30.65,31.059999,190291600,28.026043,0.00697033577469064
31.1425,31.174999,30.727501,30.8125,158184800,27.802721,-0.00796841622564126
31.012501,31.6,31,31.592501,188398800,28.506523,0.025314434077079
31.522499,31.622499,31.09,31.1075,168362400,28.068901,-0.0153517760433084
31.205,31.280001,30.775,31.0625,162485600,28.028299,-0.0014465964799486
31.2575,31.389999,31.047501,31.33,128880400,28.26967,0.00861167002012064
31.1175,31.877501,31.0825,31.8375,148776000,28.727594,0.0161985317586977
31.91,32.029999,31.495001,31.502501,140049200,28.425318,-0.0105221515508441
31.4625,31.6,31.2425,31.4,149316800,28.332834,-0.00325374166324133
31.4625,31.645,31.165001,31.639999,129936000,28.549385,0.00764328025477701
31.487499,31.8025,31.315001,31.775,160752000,28.671202,0.0042667826885836
32.092499,32.142502,31.6525,31.7125,145460400,28.614807,-0.00196695515342249
31.75,31.8225,31.477501,31.575001,102098400,28.49074,-0.00433579818683483
31.602501,31.782499,31.502501,31.695,115881600,28.599016,0.00380044326839446
31.57,31.775,31.5275,31.5425,113476000,28.461411,-0.00481148446127144
31.387501,31.535,31.115,31.1875,207828000,28.141092,-0.0112546564159468
31.3925,32.029999,31.2925,31.9,188217200,28.783995,0.0228456913827655
32.025002,32.049999,31.6675,31.727501,129740400,28.628338,-0.0054074921630094
31.747499,32.217499,31.58,32.154999,150618000,29.01409,0.0134740520534535
32.075001,32.605,32.035,32.4175,183083600,29.250942,0.00816361399980137
32.622501,32.657501,32.307499,32.57,178103600,29.388548,0.00470424924809132
33.077499,33.282501,32.787498,33.162498,387816800,29.923164,0.0181915259441203
33.615002,33.634998,32.392502,32.639999,475696000,29.451712,-0.0157557190052449
32.540001,32.897499,32.075001,32.16,253544400,29.018595,-0.0147058521662334
32.16,32.16,31.145,31.2875,332781600,28.231321,-0.027129975124378
31.525,32.532501,31.325001,32.237499,234050400,29.088526,0.0303635317618858
32.375,32.642502,32.064999,32.174999,203953200,29.032131,-0.00193873600430361
32.037498,32.112499,31.445,31.450001,197085600,28.377949,-0.0225329610732855
31.639999,31.6875,30.84,31.252501,288564000,28.199745,-0.00627980902130976
31.192499,31.52,31.004999,31.315001,175763600,28.374159,0.00199983994880926
31.67,31.905001,31.5275,31.905001,222201600,28.908752,0.0188408105112308
31.8475,31.889999,31.407499,31.58,168143200,28.614281,-0.0101865221693614
31.4,31.719999,31.205,31.467501,192640000,28.512346,-0.003562349588347
31.5375,31.797501,31.467501,31.502501,138776800,28.544054,0.0011122586442438
31.852501,32.237499,31.790001,32.237499,180814000,29.210032,0.0233314174007961
32.267502,32.372501,32.052502,32.192501,152832000,29.169254,-0.00139582788354642
32.095001,32.68,32.09,32.547501,203531600,29.490917,0.0110274128748182
32.672501,32.720001,32.41,32.517502,178532800,29.463736,-0.000921699026908307
32.5,32.744999,32.334999,32.514999,145819600,29.46147,-7.69739323763785e-05
32.517502,32.907501,32.4575,32.8475,158921600,29.762741,0.0102260805851475
32.900002,33.2425,32.849998,33.134998,182384000,30.023245,0.00875250780120274
33.150002,33.227501,32.279999,32.404999,282790400,29.361799,-0.0220310561056924
32.584999,33.064999,32.512501,33.009998,183332800,29.909977,0.0186699280564708
32.965,32.987499,32.775002,32.945,122933200,29.85108,-0.00196903980424368
32.807499,32.862499,32.474998,32.57,203538000,29.511309,-0.0113826073759296
32.57,32.8475,32.512501,32.634998,128451200,29.570202,0.00199564015965614
32.465,32.665001,32.330002,32.490002,134670400,29.438816,-0.00444296028453894
32.665001,32.735001,32.474998,32.529999,123934000,29.475056,0.00123105563366854
32.395,32.645,32.227501,32.34,153800400,29.302902,-0.00584073181188827
32.375,32.422501,32.09,32.162498,142507200,29.142069,-0.00548862090290669
32.224998,32.302502,31.7075,31.950001,210699200,28.94953,-0.0066069805896295
31.674999,32.02,31.405001,31.855,224301600,28.863451,-0.0029734271369819
31.98,32.334999,31.9625,32.220001,156349200,29.194172,0.0114582012242976
32.294998,32.544998,32.119999,32.147499,141563600,29.128481,-0.00225021718652341
32.047501,32.0825,31.7775,31.7925,147544800,28.806816,-0.0110428186030895
31.525,31.809999,31.4275,31.73,175955600,28.750195,-0.00196587245419522
31.7575,31.9625,31.592501,31.9,125976400,28.904228,0.00535770564134874
31.93,31.969999,31.684999,31.825001,131672400,28.836267,-0.00235106583072098
31.807501,32.077499,31.805,31.969999,141628800,28.967649,0.00455610354890479
31.9275,31.955,31.6,31.65,218867600,28.677708,-0.0100093528310715
31.872499,32.014999,31.77,31.9025,136157200,28.90649,0.0079778830963666
31.870001,31.9025,31.719999,31.7575,121075600,28.775108,-0.0045450983465245
31.8025,32.450001,31.780001,32.0275,221123600,29.019754,0.00850192867826505
32.215,32.299999,31.875,31.875,127752400,28.881573,-0.0047615330575288
31.9175,31.997499,31.627501,31.6875,176267200,28.711678,-0.00588235294117645
31.365,31.6175,31.120001,31.1325,196645600,28.208799,-0.0175147928994083
31.3925,31.530001,31.215,31.3575,177482800,28.41268,0.00722717417489771
31.725,31.735001,31.497499,31.65,120955200,28.677708,0.00932791198277916
31.6075,31.672501,31.442499,31.610001,108844000,28.641464,-0.00126379146919431
31.235001,31.557501,31.2125,31.5,112241600,28.541792,-0.00347994294590503
31.4725,31.5375,30.942499,31.422501,187787200,28.471567,-0.00246028571428569
31.120001,31.16,30.635,30.6425,243046400,27.764818,-0.0248230082003976
30.9625,31.014999,29.805,30.0175,314380000,27.198517,-0.0203965081178102
30.485001,30.9625,30.3025,30.82,245418000,27.925648,0.0267344049304572
31.2575,31.440001,31.08,31.415001,165762000,28.464775,0.0193056781310836
31.51,31.592501,31.26,31.4025,127072400,28.453445,-0.000397930912050648
31.43,31.7875,31.395,31.705,134596800,28.727535,0.0096329910039008
31.934999,32.142502,31.8375,32.127499,144889600,29.110357,0.0133259422803975
32.27,32.404999,32.077499,32.404999,184658800,29.361799,0.00863746038868429
32.7425,33.2425,32.674999,33.017502,235600800,29.916775,0.0189014972659003
33.212502,33.23,32.580002,32.6875,307025600,29.617767,-0.0099947597489356
30.497499,31.375,30.497499,31.305,461802400,28.365105,-0.0422944550669216
31.549999,31.772499,31.264999,31.290001,203998000,28.351511,-0.000479124740456749
31.33,31.434999,30.975,31.125,168649200,28.202007,-0.00527328203025623
30.772499,30.9025,30.530001,30.692499,177822000,27.81012,-0.0138956144578313
30.844999,30.977501,30.637501,30.844999,134472400,27.948301,0.00496864070924952
30.7875,30.875,30.567499,30.747499,148046800,27.859957,-0.00316096622340623
30.58,30.6425,30.4275,30.592501,134513200,27.719515,-0.00504099536681024
30.65,30.66,30.227501,30.325001,171540000,27.477142,-0.00874397291022389
30.375,30.6425,29.379999,29.610001,279904000,26.829281,-0.0235779052406296
29.355,29.424999,28.3125,28.66,496554400,25.968502,-0.0320837881768393
28.237499,29.360001,28.025,28.85,397250400,26.140656,0.00662944870900217
28.9925,29.125,28.530001,28.782499,211612000,26.197542,-0.00233972270363947
28.645,29.0625,28.625,28.879999,154681600,26.286282,0.00338747514592108
29.1325,29.997499,29.1325,29.93,219806400,27.241987,0.0363573766051724
29.452499,29.545,28.3325,28.372499,388331200,25.824364,-0.0520381222853324
28.1325,28.855,27.407499,28.809999,404870000,26.222576,0.0154198613241647
29.01,29.1,28.635,28.7875,194143200,26.202101,-0.000780944143732865
28.58,29.077499,28.502501,28.99,171718000,26.386408,0.00703430308293518
29.01,29.4125,28.875,29.290001,163538800,26.659462,0.0103484304932735
29.1075,29.360001,29.002501,29.125,138242800,26.509281,-0.00563335590189973
29.025,29.129999,28.67,28.752501,193146000,26.170235,-0.0127896652360515
28.52,28.5875,27.907499,28.1625,274006400,25.633221,-0.0205199888524479
27.6075,27.975,26.4125,26.440001,513102000,24.065422,-0.0611628584110077
23.717501,27.200001,23,25.780001,648825200,23.464693,-0.0249621775732913
27.7775,27.7775,25.875,25.934999,414406400,23.605774,0.00601233491030517
26.772499,27.4725,26.262501,27.422501,387098400,24.959684,0.0573550051033354
28.057501,28.309999,27.504999,28.23,338464400,25.694656,0.0294465847589904
28.0425,28.327499,27.885,28.3225,212657600,25.778851,0.0032766560396742
28.0075,28.6325,28,28.190001,224917200,25.658257,-0.00467822402683393
27.5375,27.969999,26.84,26.93,307383600,24.511415,-0.0446967348458057
27.557501,28.084999,27.282499,28.084999,247555200,25.562679,0.0428889342740437
28.122499,28.195,27.51,27.592501,212935600,25.114416,-0.0175359806849201
27.2425,27.612499,27.127501,27.317499,199985200,24.864115,-0.00996654851983148
27.9375,28.139999,27.58,28.077499,219374400,25.555859,0.0278209948868304
28.440001,28.504999,27.442499,27.5375,340043200,25.064354,-0.0192324465936228
27.567499,28.32,27.475,28.1425,251571200,25.615023,0.0219700408533816
27.9475,28.5525,27.940001,28.5525,199662000,25.988195,0.014568712800924
29.145,29.2225,28.715,28.827499,233453600,26.238503,0.00963134576657043
28.9825,29.1325,28.605,29.07,173364800,26.459217,0.00841214147644243
29.0625,29.135,28.860001,29.102501,148694000,26.488802,0.00111802545579631
28.915001,29.122499,28.43,28.48,256450400,25.922211,-0.0213899485820823
28.0525,28.575001,27.967501,28.362499,297141200,25.815266,-0.00412573735955057
28.4175,28.842501,28.415001,28.8025,200888000,26.215744,0.0155134778497479
28.344999,28.545,28.129999,28.35,201384800,25.803885,-0.0157104418019268
28.407499,28.68,28.325001,28.58,143026800,26.013226,0.00811287477954137
28.3125,28.875,28.092501,28.75,200878000,26.167953,0.00594821553533942
29.110001,29.172501,28.504999,28.6775,224607600,26.101971,-0.00252173913043485
28.4625,28.6425,28.110001,28.110001,208436000,25.585438,-0.0197889983436491
28.2075,28.377501,26.965,27.264999,293461600,24.81633,-0.0300605467783512
27.5425,27.885,27.182501,27.575001,265892000,25.098488,0.0113699619061054
27.2675,27.405001,26.827499,27.395,255716400,24.934652,-0.00652768788657532
27.002501,27.752501,26.887501,27.594999,232079200,25.116692,0.00730056579667826
27.469999,27.842501,27.2675,27.695,208258800,25.20771,0.00362388126921109
27.657499,27.934999,27.442499,27.827499,192787200,25.328314,0.00478422097851605
27.934999,27.942499,27.352501,27.695,187062400,25.20771,-0.00476144119167876
27.547501,27.547501,27.0525,27.375,247918400,24.916451,-0.0115544322079798
27.5,28.07,27.372499,28.030001,211064400,25.512627,0.0239269771689496
28.182501,28.1875,27.860001,27.9,121868800,25.394299,-0.00463792348776582
27.705,28.112499,27.67,27.9475,132197200,25.437532,0.00170250896057356
27.8225,27.879999,27.389999,27.5525,177849600,25.078012,-0.0141336434385904
27.7325,28.025,27.622499,27.965,150694000,25.453463,0.0149714182016152
27.945,28,27.6325,27.76,156930400,25.266874,-0.00733059181119255
27.700001,27.9375,27.5275,27.932501,119036800,25.42388,0.00621401296829971
27.834999,28.5425,27.705,28.442499,195871200,25.888079,0.018258229007134
28.5,28.895,28.424999,28.440001,167180800,25.885798,-8.78263193400119e-05
28.5825,28.875,28.525,28.875,166616400,26.281734,0.0152953229502348
29.174999,29.807501,29.0825,29.77,237467600,27.096355,0.0309956709956709
29.52,29.532499,28.73,28.82,265335200,26.231676,-0.0319113201209271
28.85,29.135,28.497499,28.637501,279537600,26.065567,-0.006332373351839
29.2325,29.825001,29.014999,29.817499,342205600,27.139584,0.0412046428213133
29.674999,30.172501,29.567499,30.1325,204909200,27.426298,0.0105642998428539
30.247499,30.305,29.862499,29.875,197461200,27.191919,-0.00854559030946656
30.200001,30.34,29.9025,30.295,128813200,27.574207,0.0140585774058577
30.1975,30.872499,30.174999,30.6425,182076000,27.890495,0.0114705396930186
30.782499,30.955,30.405001,30.5,179544400,27.760792,-0.00465040385086068
30.4625,30.672501,30.045,30.23,158210800,27.63282,-0.00885245901639342
30.2775,30.452499,30.155001,30.264999,132169200,27.664816,0.00115775719483957
30.24,30.452499,30.012501,30.1425,135485600,27.552835,-0.00404754680480912
29.225,29.5175,29.014999,29.192499,236511600,26.68446,-0.0315169942771832
29.092501,29.355,28.8025,29.0275,180872000,26.53363,-0.00565210261718263
29.065001,29.205,28.9125,28.93,130102400,26.444508,-0.00335888381707006
28.799999,28.8925,28.067499,28.084999,183249600,25.672106,-0.0292084687175942
27.844999,28.559999,27.75,28.545,152426800,26.092587,0.0163788861092715
28.73,28.762501,28.33,28.422501,110467600,25.980606,-0.00429143457698378
28.940001,29.372499,28.875,29.3225,186698800,26.803288,0.0316650177969913
29.41,29.9375,29.190001,29.695,173183200,27.143776,0.0127035552903061
29.799999,29.98,29.7125,29.825001,137148400,27.262619,0.00437787506314202
29.817499,29.932501,29.334999,29.4375,129930000,26.908403,-0.0129924890865888
29.3325,29.8375,29.280001,29.719999,171212800,27.166636,0.00959656900212313
29.8025,29.807501,29.48,29.5075,85553200,26.972393,-0.00715003388795543
29.5725,29.602501,29.4,29.452499,52185600,26.922119,-0.00186396678810474
29.497499,29.852501,29.4375,29.575001,156721200,27.034092,0.00415930750052818
29.6875,29.702499,29.215,29.334999,139409600,26.814711,-0.00811502931141073
29.334999,29.5275,29.02,29.07,133546400,26.572483,-0.00903354385660626
29.137501,29.1975,28.555,28.799999,166278000,26.32568,-0.00928796009631927
28.8225,29.8125,28.7775,29.7575,231108000,27.200912,0.0332465636543946
29.745001,29.965,29.452499,29.57,128336800,27.029524,-0.00630093253801567
29.379999,29.65,29.215,29.557501,137238000,27.018097,-0.000422691917484008
29.41,29.422501,28.77,28.905001,185445600,26.421661,-0.0220756145791893
29.01,29.235001,28.877501,29.0425,116850800,26.547342,0.00475692770258007
28.797501,28.8475,28.2125,28.295,187544800,25.864061,-0.0257381423775501
28.045,28.17,27.4475,28.120001,257274800,25.704103,-0.00618480296872248
27.985001,28.200001,27.5875,27.622499,213292400,25.249338,-0.0176921046339933
27.7675,27.997499,27.200001,27.834999,224954000,25.443583,0.00769300417025987
28.004999,28.0625,27.245001,27.245001,179091200,24.904272,-0.0211962644582815
27.227501,27.379999,26.452499,26.5075,385813200,24.230137,-0.0270692227172242
26.82,26.842501,26.3925,26.8325,190362400,24.527218,0.0122606809393568
26.85,26.93,26.612499,26.807501,131157600,24.504358,-0.000931668685362985
26.817499,27.2125,26.799999,27.1525,130629600,24.819715,0.0128694949969415
27.25,27.25,26.987499,27.0075,54281600,24.68718,-0.00534020808397018
26.897499,26.922501,26.545,26.705,106816800,24.410667,-0.0112005924280293
26.74,27.3575,26.715,27.184999,123724800,24.849424,0.0179741246957499
27.145,27.174999,26.795,26.83,100855200,24.524927,-0.0130586357571689
26.752501,26.7575,26.205,26.315001,163649200,24.054173,-0.0191948937756243
25.6525,26.342501,25.5,26.3375,270597600,24.074739,0.000854987617138869
26.4375,26.4625,25.602501,25.6775,223164000,23.471445,-0.0250593260560038
25.139999,25.592501,24.967501,25.174999,273829600,23.012114,-0.019569701100185
24.67,25.032499,24.1075,24.112499,324377600,22.040895,-0.0422045697002809
24.637501,24.7775,24.190001,24.24,283192000,22.15745,0.00528775553292915
24.7425,24.764999,24.334999,24.6325,198957600,22.516226,0.0161922442244224
25.137501,25.172501,24.709999,24.99,196616800,22.843012,0.0145133461889779
25.08,25.297501,24.325001,24.3475,249758400,22.255711,-0.0257102841136454
24.49,25.120001,23.934999,24.879999,252680400,22.742456,0.0218707875551905
24.049999,24.4275,23.84,24.282499,319335600,22.196291,-0.0240152742771412
24.602501,24.6625,23.875,24.165001,212350800,22.088894,-0.00483879356898154
23.775,24.547501,23.355,24.1975,289337600,22.118597,0.00134487890151558
24.264999,24.469999,23.735001,24.075001,208646000,22.00662,-0.00506246513069541
24.657499,25.365,24.592501,25.355,263202000,23.176649,0.053167142132206
25.379999,25.3825,24.8025,24.860001,207178000,22.724178,-0.0195227371327155
24.9825,25.219999,24.5175,24.997499,300308000,22.849861,0.00553089277832286
24.01,24.157499,23.334999,23.355,533478800,21.348473,-0.0657065332815895
23.4475,23.629999,23.0975,23.522499,222715200,21.501591,0.0071718689788054
23.6975,24.334999,23.5875,24.334999,257666000,22.244289,0.0345413980036731
24.1175,24.1775,23.85,24.1075,163774000,22.036327,-0.00934863403939312
23.855,24.01,23.57,23.620001,149428800,21.590714,-0.0202218811573163
23.75,24.209999,23.52,24.0875,183857200,22.018045,0.0197925055125949
23.965,24.3325,23.797501,24.15,185886800,22.194956,0.00259470679813179
24.129999,24.23,23.422501,23.504999,185672400,21.602177,-0.0267081159420288
23.282499,23.924999,23.26,23.752501,216085600,21.829643,0.010529760073591
23.5725,23.985001,23.4825,23.747499,177324800,21.825045,-0.000210588350254004
23.98,24.0875,23.525,23.567499,169374400,21.659622,-0.00757974555552143
23.4475,23.68,23.147499,23.424999,200298800,21.528654,-0.00604646254572883
23.547501,23.625,23.252501,23.497499,161405600,21.59528,0.00309498412358522
23.754999,24.2125,23.6525,24.16,196231600,22.204155,0.0281945325330155
24.1675,24.5525,24.0375,24.530001,179452800,22.544205,0.0153146109271523
24.709999,24.7225,24.022499,24.065001,156084000,22.116844,-0.0189563791701435
24,24.190001,23.950001,24.01,141496800,22.066288,-0.00228551829272716
24.077499,24.225,23.98,24.219999,137123200,22.259293,0.00874631403581838
24.1,24.125,23.637501,23.672501,127770400,21.756121,-0.0226052032454668
23.495001,24.094999,23.33,24.025,145022800,22.080078,0.0148906530830857
24.012501,24.190001,23.8125,24.190001,110330800,22.231722,0.00686788761706558
24.299999,24.504999,24.145,24.227501,115964400,22.266184,0.00155022730259513
24.215,24.557501,24.1625,24.172501,140865200,22.215639,-0.00227014746589005
24.4125,25.192499,24.355,25.1325,201628400,23.097927,0.0397145086476571
25.127501,25.2225,24.91,25.1875,132678400,23.148472,0.00218840147219734
25.145,25.4275,25.112499,25.375,147822800,23.320795,0.00744416873449127
25.592501,25.9375,25.342501,25.752501,184220400,23.667734,0.0148768866995073
25.5975,25.7075,25.24,25.467501,143315600,23.405804,-0.0110668862802878
25.195,25.440001,25.1,25.2575,126247600,23.212807,-0.00824584241696891
25.327499,25.395,25.067499,25.280001,108806800,23.233484,0.000890864099772237
25.352501,25.559999,25.0375,25.2925,134054400,23.244972,0.000494422448796605
25.559999,25.57,25.375,25.565001,109632800,23.495411,0.0107739843827221
25.477501,25.727501,25.445,25.629999,100304400,23.555157,0.00254246029562077
25.99,26.295,25.9625,26.145,160270800,24.028461,0.0200936800660818
26.1525,26.577499,26.147499,26.4925,153214000,24.347828,0.0132912602792121
26.379999,26.6175,26.24,26.450001,137682800,24.308765,-0.00160418986505617
26.584999,26.625,26.297501,26.48,176820800,24.336342,0.00113417765088175
26.4825,26.9125,26.285,26.477501,142010800,24.334045,-9.43731117825086e-05
26.3125,26.8225,26.3025,26.68,129777600,24.520147,0.00764796496466946
26.620001,26.7675,26.475,26.532499,102814000,24.384586,-0.00552852323838071
26.3675,26.5625,26.2225,26.4175,104532000,24.278906,-0.00433426945573434
26.5,26.547501,26.264999,26.297501,77645600,24.168612,-0.00454240560234698
26.2225,26.9475,26.219999,26.92,124760400,24.740723,0.0236714127323354
27.1625,27.605,27.15,27.389999,182404400,25.172668,0.0174591010401188
27.43,27.475,27.219999,27.247499,103553600,25.041706,-0.00520262888655088
27.195,27.5,27.049999,27.497499,103496000,25.271471,0.00917515402055802
27.605,28.047501,27.567499,27.780001,149424800,25.531097,0.0102737343494401
27.377501,27.682501,27.355,27.452499,106314800,25.230106,-0.0117891284453158
27.557501,27.745001,27.299999,27.74,105616400,25.494339,0.0104726713586256
27.487499,27.605,27.030001,27.135,127207600,24.938316,-0.0218096611391492
27.227501,27.442499,27.0425,27.165001,94326800,24.965883,0.00110562004790848
27.2425,27.6525,27.2075,27.254999,117630000,25.048601,0.00331301294632746
27.334999,27.625,27.165001,27.610001,108929200,25.374865,0.0130252068620511
27.700001,28.084999,27.700001,28.01,133029200,25.742479,0.0144874677838658
27.905001,28.0975,27.8325,28.025,101895600,25.756266,0.000535523027490159
28.0275,28.075001,27.432501,27.4625,187756000,25.239302,-0.02007136485281
27.2225,27.237499,26.735001,26.870001,243286000,24.694765,-0.0215748384160218
26.969999,27,26.557501,26.727501,129539600,24.563807,-0.00530331204676915
26.66,27.022499,26.514999,26.782499,122444000,24.614353,0.00205773072461968
26.7325,26.7325,26.379999,26.4925,126210000,24.347828,-0.0108279290890668
26.252501,26.620001,26.155001,26.42,134732400,24.281197,-0.00273662357270921
26.25,26.4125,26.127501,26.27,112126400,24.143347,-0.00567751703255115
25.977501,26.325001,25.977501,26.0875,224064800,23.975615,-0.00694708793300347
24,24.6775,23.92,24.455,458408400,22.475269,-0.0625778629611883
24.4025,24.469999,23.5625,23.7075,328970800,21.78829,-0.0305663463504395
23.497499,23.68,23.127501,23.434999,274126000,21.537838,-0.0114942950543077
23.4925,23.52,23.1,23.41,192640400,21.51487,-0.00106673783088285
23.549999,23.934999,23.42,23.795,227325200,21.868704,0.0164459632635627
23.799999,23.975,23.455,23.547501,164102000,21.641239,-0.0104013027947049
23.5,23.5175,23.17,23.309999,143562000,21.553394,-0.0100860808966522
23.342501,23.362499,22.9625,23.18,174799600,21.433193,-0.00557696291621468
23.25,23.442499,23.147499,23.1975,131745600,21.449373,0.000754961173425439
23.3325,23.3925,23.0275,23.355,134747200,21.595001,0.00678952473326855
23.370001,23.3925,23.115,23.127501,114876400,21.384651,-0.00974091201027627
23.18,23.195,22.3675,22.584999,305258800,20.883032,-0.0234570090387197
22.5,22.9175,22.5,22.629999,177571200,20.924641,0.00199247296845129
23.0975,23.5975,22.9125,23.469999,245039200,21.701344,0.0371188703985361
23.637501,23.674999,23.252501,23.372499,187667600,21.611183,-0.00415423963162509
23.540001,23.8025,23.4725,23.639999,168249600,21.858528,0.0114450748291828
23.66,23.66,23.3925,23.549999,121768400,21.775309,-0.00380710676002993
23.66,23.8575,23.629999,23.805,128104000,22.011095,0.0108280684003426
23.967501,24.297501,23.9175,24.1075,152074400,22.290798,0.0127074144087378
24.305,24.522499,24.209999,24.475,140560800,22.630608,0.0152442186041688
24.6675,24.934999,24.5275,24.905001,152675200,23.028202,0.0175689887640449
24.92,25.182501,24.66,25.102501,225324800,23.210819,0.00793013419272715
24.860001,25.1175,24.8125,25.0875,145364800,23.196945,-0.000597589857679992
24.9,25.1,24.705,24.965,169228800,23.083683,-0.00488290981564521
24.754999,24.885,24.5825,24.615,116693200,22.760056,-0.01401962747847
24.4,24.459999,24.157499,24.43,160766400,22.588995,-0.00751574243347553
24.4475,24.567499,24.362499,24.48,114019600,22.635227,0.00204666393778141
24.497499,25.4725,24.387501,24.657499,93170000,22.799349,0.00725077614379099
24.8125,24.967501,24.74,24.7575,89638000,22.891817,0.00405560190836862
24.754999,24.889999,24.67,24.735001,83392400,22.871008,-0.000908775118650951
24.625,24.997499,24.615,24.9125,106405600,23.035135,0.00717602558415109
24.6325,24.8375,24.620001,24.7075,126851600,22.845585,-0.00822880080280985
24.672501,24.780001,24.275,24.334999,152082000,22.501158,-0.0150764342810887
24.33,24.620001,24.1875,24.365,127727600,22.528891,0.00123283341823832
24.455,24.602501,24.2575,24.285,117780800,22.454922,-0.00328339831725832
24.112499,24.4375,24.0175,24.387501,125307200,22.5497,0.00422075355157503
24.155001,24.1625,23.825001,23.8325,244032800,22.036524,-0.0227576002969718
24,24.1425,23.7575,23.775,137647600,21.983356,-0.00241267177174032
23.735001,24.0875,23.67,23.977501,142185600,22.170593,0.00851739221871717
24.0625,24.2225,23.8375,23.887501,116876400,22.087379,-0.00375351876744789
23.985001,24.0725,23.8125,24.025,128960800,22.214512,0.00575610650942515
23.227501,23.665001,23.1625,23.35,301245600,21.590385,-0.028095733610822
23.25,23.262501,22.875,23.01,181958400,21.276005,-0.0145610278372591
23.225,23.415001,23.035,23.397499,161779600,21.634296,0.0168404606692742
23.4925,23.637501,23.407499,23.6,146124000,21.821543,0.00865481391835954
23.610001,23.942499,23.575001,23.9,143345600,22.09894,0.0127118644067796
23.872499,24.1175,23.8325,23.9725,104106000,22.16597,0.00303347280334743
23.8475,23.85,23.615,23.747499,110820800,21.957928,-0.00938579622484093
23.65,23.915001,23.592501,23.8825,123796400,22.082748,0.00568485127633855
23.924999,24.125,23.905001,23.985001,100558400,22.177536,0.00429188736522557
24.122499,24.2225,24.012501,24.17,115648400,22.348595,0.00771311204031222
24.1875,24.4125,24.182501,24.245001,95179600,22.41794,0.00310306164666918
24.2925,24.424999,24.280001,24.355,96670000,22.519646,0.00453697650909568
24.352501,24.4175,24.209999,24.217501,103568800,22.392509,-0.00564561691644438
24.3475,24.747499,24.33,24.6975,155676000,22.836336,0.0198203357150684
24.73,24.825001,24.625,24.695,120548000,22.834024,-0.00010122482032604
24.674999,25.032499,24.65,24.9575,145975600,23.076744,0.010629682121887
24.889999,25,24.834999,24.967501,95119600,23.085989,0.000400721226084366
25,25.115,24.934999,24.99,105104000,23.106794,0.000901131434819957
24.9575,25.25,24.782499,24.8575,130808000,22.98428,-0.00530212084833925
24.815001,24.825001,24.577499,24.665001,113254800,22.80629,-0.00774410137785386
24.5625,24.709999,24.23,24.334999,161531600,22.501158,-0.0133793629280615
24.205,24.4925,24.105,24.1675,224959200,22.346275,-0.00688304938907125
26.067499,26.0875,25.6875,25.737499,369379200,23.797962,0.0649632357504912
25.7075,26.112499,25.705,26.084999,159479200,24.119274,0.0135017003788906
26.047501,26.137501,25.92,26.0525,110934800,24.089228,-0.00124588848939577
26.102501,26.5375,26.102501,26.512501,152671600,24.514559,0.0176566932156224
26.512501,26.5175,26,26.120001,135266400,24.151642,-0.014804337018224
26.202499,26.459999,26.192499,26.4475,120810400,24.454458,0.01253824607434
26.395,26.5,26.32,26.467501,109634800,24.605532,0.000756252953965308
26.567499,26.9125,26.545,26.870001,162213600,24.979712,0.0152073291694597
26.879999,27.092501,26.790001,27.092501,112148800,25.186563,0.00828061003793779
27.057501,27.235001,27.002501,27.202499,105260800,25.288826,0.00406009028107079
27.1775,27.225,26.940001,27,96034000,25.100565,-0.00744413224682039
27.129999,27.2325,26.9625,26.9825,109938000,25.084299,-0.000648148148148064
26.945,27.110001,26.945,27.045,74641600,25.142403,0.0023163161308255
27.035,27.385,27.02,27.370001,103472800,25.444538,0.0120170456646329
27.407499,27.557501,27.3025,27.344999,135177600,25.421299,-0.000913481881129496
27.275,27.342501,27.084999,27.305,101424000,25.384111,-0.00146275375618043
27.307501,27.4,27.254999,27.27,87938800,25.351572,-0.00128181651712145
27.192499,27.422501,27.09,27.34,101472400,25.416645,0.00256692335900266
27.215,27.275,26.9625,27.127501,103280800,25.219097,-0.00777245793708858
27.147499,27.33,27.1325,27.2125,85030800,25.298119,0.00313331478634904
27.1425,27.1875,26.92,27.0075,94700400,25.107534,-0.00753330271015151
26.8475,26.969999,26.67,26.8925,100344800,25.000631,-0.00425807646024257
26.852501,26.987499,26.577499,26.735001,111065200,24.854208,-0.0058566142976666
