"","META.Open","META.High","META.Low","META.Close","META.Volume","META.Adjusted"
"779",87.660004,89.25,87.449997,88.860001,41370200,88.860001
"780",89.260002,89.400002,87.839996,87.980003,27302000,87.980003
"781",88.120003,88.339996,86.830002,88.010002,38214600,88.010002
"782",86.610001,87.5,85.730003,85.800003,35957900,85.800003
"783",86.599998,86.699997,85.57,85.769997,23016500,85.769997
"784",86.769997,87.949997,86.489998,86.910004,25260000,86.910004
"785",87.400002,87.440002,86.339996,87.290001,16908800,87.290001
"786",86.489998,88.190002,86.389999,87.550003,24635900,87.550003
"787",87.800003,87.849998,85.230003,87.220001,33059900,87.220001
"788",86.290001,86.75,85.449997,85.650002,24399300,85.650002
"789",86.730003,87.599998,85.650002,85.879997,23307400,85.879997
"790",87.349998,88.220001,86.769997,87.949997,23245900,87.949997
"791",88.660004,90.220001,88.419998,90.099998,29976700,90.099998
"792",90.459999,90.800003,89.650002,89.68,26627800,89.68
"793",90,90.989998,89.419998,89.760002,30886600,89.760002
"794",90.279999,90.860001,89.769997,90.849998,21804100,90.849998
"795",92.550003,95.389999,92.540001,94.970001,54001600,94.970001
"796",95.849998,98.599998,95.360001,97.910004,54860500,97.910004
"797",98.949997,99.239998,97.139999,98.389999,39453300,98.389999
"798",96.739998,97.580002,95.919998,97.040001,28299500,97.040001
"799",96.959999,97.449997,94.809998,95.440002,29418800,95.440002
"800",97.349998,97.760002,95.879997,96.949997,33444900,96.949997
"801",96.580002,96.610001,93.830002,94.169998,38585400,94.169998
"802",94.839996,95.559998,93.309998,95.290001,35236000,95.290001
"803",96.32,97.279999,94.739998,96.989998,64648300,96.989998
"804",94.910004,95.809998,91.800003,95.209999,86211300,95.209999
"805",94.949997,96.330002,93.949997,94.010002,46509000,94.010002
"806",93.529999,95.080002,92.800003,94.139999,29343100,94.139999
"807",93.790001,94.730003,93.330002,94.059998,20136000,94.059998
"808",95.25,97.089996,95.18,96.440002,29813200,96.440002
"809",97.18,98.739998,94.419998,95.120003,42271300,95.120003
"810",95.379997,95.400002,93.610001,94.300003,23199100,94.300003
"811",95.68,95.900002,93.629997,94.150002,21624200,94.150002
"812",93.730003,94.760002,92.900002,93.620003,22491000,93.620003
"813",92.699997,94.440002,91.190002,94.190002,27050500,94.190002
"814",94.050003,94.730003,93.349998,93.43,17451800,93.43
"815",93.540001,94.720001,93.209999,94.419998,15929700,94.419998
"816",94.419998,94.459999,93.389999,93.93,18313500,93.93
"817",94.080002,95.849998,94.040001,95.169998,22278800,95.169998
"818",94.629997,96.099998,94.160004,95.309998,23251300,95.309998
"819",93.540001,94.769997,90.459999,90.559998,44598200,90.559998
"820",87.519997,89.18,85.610001,86.059998,62778700,86.059998
"821",77.029999,82.089996,72,82.089996,83710700,82.089996
"822",86.949997,87.669998,83,83,52021200,83
"823",85.949997,87.459999,83.260002,87.190002,45124300,87.190002
"824",89.099998,90.059998,87.190002,89.730003,42431400,89.730003
"825",89.879997,91.480003,89.790001,91.010002,33215900,91.010002
"826",90.599998,91.050003,88.889999,89.43,32850700,89.43
"827",86.849998,89.389999,86.5,87.230003,36097400,87.230003
"828",88.809998,89.889999,87.629997,89.889999,27190500,89.889999
"829",89.760002,89.82,87.730003,88.150002,27048200,88.150002
"830",87.199997,88.389999,86.699997,88.260002,27328700,88.260002
"831",89.690002,90.239998,88.830002,89.529999,27012500,89.529999
"832",90.779999,91.980003,90.169998,90.440002,32551100,90.440002
"833",90.07,92.059998,89.629997,91.980003,26437400,91.980003
"834",91.68,92.080002,91.129997,92.050003,21185000,92.050003
"835",92.309998,92.620003,91.599998,92.309998,20127900,92.309998
"836",92.370003,93.25,91.790001,92.900002,18859400,92.900002
"837",92.900002,93.599998,92.629997,93.449997,16321200,93.449997
"838",93.370003,95.510002,92.900002,94.339996,27841800,94.339996
"839",93.199997,95.190002,93.050003,94.400002,62300000,94.400002
"840",94.620003,96.489998,94.519997,95.550003,28790000,95.550003
"841",93.769997,94.68,91.919998,92.959999,36888900,92.959999
"842",93.400002,94.32,92.800003,93.970001,21701400,93.970001
"843",93.059998,94.769997,92.239998,94.410004,29106000,94.410004
"844",95.790001,95.849998,92.059998,92.769997,28961600,92.769997
"845",92.080002,92.290001,88.18,89.209999,41199900,89.209999
"846",89.099998,90.059998,85.720001,86.669998,42281800,86.669998
"847",88.440002,90.019997,88.010002,89.900002,36169100,89.900002
"848",90.050003,90.949997,88.360001,90.949997,29283700,90.949997
"849",88.900002,92.199997,88.370003,92.07,37881700,92.07
"850",92.940002,94.269997,92.660004,94.010002,27292500,94.010002
"851",94.080002,94.169998,92.339996,92.800003,22172800,92.800003
"852",93.110001,93.660004,91.370003,92.400002,24129300,92.400002
"853",91.889999,93.220001,90.470001,92.470001,27290500,92.470001
"854",92.900002,93.739998,92.239998,93.239998,20012900,93.239998
"855",93.32,94.599998,92.669998,94.260002,18449600,94.260002
"856",93.660004,95.370003,93.550003,94.120003,19480300,94.120003
"857",94.080002,95.199997,93.610001,94.07,19253400,94.07
"858",94.989998,96.300003,94.900002,95.959999,27557500,95.959999
"859",96.18,97.589996,95.349998,97.540001,25412900,97.540001
"860",97.18,98.57,96.919998,98.470001,23729900,98.470001
"861",98.730003,99.589996,96.559998,97,30881800,97
"862",97.370003,98.18,96.470001,97.110001,21917800,97.110001
"863",97.790001,99.730003,97.550003,99.669998,26392100,99.669998
"864",101.910004,102.849998,100.160004,102.190002,42809700,102.190002
"865",102.199997,103.809998,101.550003,103.769997,25961200,103.769997
"866",102.940002,104.099998,102.400002,103.699997,23795500,103.699997
"867",103.900002,104.480003,102.919998,104.199997,24081500,104.199997
"868",103.959999,105.120003,103.519997,104.879997,20316700,104.879997
"869",104.510002,104.720001,101.650002,101.970001,33487100,101.970001
"870",101.720001,103.470001,101.18,103.309998,24003900,103.309998
"871",103.220001,103.650002,102.400002,102.580002,21242300,102.580002
"872",103.190002,104.139999,102.480003,103.940002,43469300,103.940002
"873",108.800003,110.650002,107.949997,108.760002,63232900,108.760002
"874",108.040001,108.739998,105.910004,107.099998,35084300,107.099998
"875",107,108.25,105.860001,106.489998,26383500,106.489998
"876",105.959999,108.150002,105.239998,107.910004,25031700,107.910004
"877",108.269997,109.870003,107.110001,109.010002,25057100,109.010002
"878",108.480003,109.389999,108,108.019997,20924700,108.019997
"879",107.709999,108.25,103.830002,103.949997,30278400,103.949997
"880",103.32,104.169998,100.470001,104.040001,49309200,104.040001
"881",104.620003,106.199997,104.139999,105.129997,26807200,105.129997
"882",105.800003,107.879997,105.389999,107.769997,23836500,107.769997
"883",107.360001,107.730003,105.949997,106.260002,25520600,106.260002
"884",106.839996,107.870003,106.620003,107.32,22129600,107.32
"885",107.190002,107.470001,106.080002,106.949997,19897200,106.949997
"886",106,106.489998,104.389999,105.739998,23577300,105.739998
"887",106.330002,106.599998,105.099998,105.410004,15150800,105.410004
"888",105.779999,105.959999,104.860001,105.449997,5913100,105.449997
"889",105.839996,106.099998,103.75,104.239998,20383200,104.239998
"890",104.830002,107.150002,104.5,107.120003,22781900,107.120003
"891",107,107.919998,105.790001,106.07,24429100,106.07
"892",106.269997,106.849998,103.349998,104.379997,23236500,104.379997
"893",104.809998,107.730003,104.110001,106.18,21224700,106.18
"894",106.480003,106.830002,104.660004,105.610001,15474900,105.610001
"895",104,106.910004,103.949997,106.489998,20401800,106.489998
"896",106.18,106.440002,103.550003,104.599998,23517300,104.599998
"897",105.050003,106.400002,104.410004,105.419998,17454300,105.419998
"898",104.150002,104.339996,101.910004,102.120003,26427700,102.120003
"899",102.290001,104.739998,101.459999,104.660004,24648100,104.660004
"900",105.300003,105.800003,104.279999,104.550003,21764300,104.550003
"901",105.370003,107.089996,104.190002,106.790001,22680500,106.790001
"902",107.489998,107.75,106.129997,106.220001,21675700,106.220001
"903",106.080002,106.589996,103.970001,104.040001,35994200,104.040001
"904",104.910004,105.150002,103.599998,104.769997,16138800,104.769997
"905",105.220001,105.660004,104.809998,105.510002,14597100,105.510002
"906",105.889999,106.110001,103.860001,104.629997,19599700,104.629997
"907",104.739998,105.32,104.5,105.019997,6501800,105.019997
"908",105.019997,105.980003,104.529999,105.93,13069700,105.93
"909",106.419998,107.739998,106.25,107.260002,17179900,107.260002
"910",107,107.25,106.059998,106.220001,13115000,106.220001
"911",106,106.169998,104.620003,104.660004,18391100,104.660004
"912",101.949997,102.239998,99.75,102.220001,37912400,102.220001
"913",102.889999,103.709999,101.669998,102.730003,23258200,102.730003
"914",101.129997,103.769997,100.900002,102.970001,25096200,102.970001
"915",100.5,101.43,97.300003,97.919998,45172900,97.919998
"916",99.879997,100.5,97.029999,97.330002,35402300,97.330002
"917",97.910004,98.599998,95.389999,97.510002,29932400,97.510002
"918",99,99.959999,97.550003,99.370003,28395400,99.370003
"919",100.580002,100.580002,95.209999,95.440002,33410600,95.440002
"920",95.849998,98.870003,92.449997,98.370003,48658600,98.370003
"921",93.980003,96.379997,93.540001,94.970001,46132800,94.970001
"922",96.529999,97.419998,93.919998,95.260002,30998300,95.260002
"923",92.830002,95,89.370003,94.349998,59051400,94.349998
"924",94.910004,95.989998,92.620003,94.160004,30518900,94.160004
"925",96.410004,98.07,95.489998,97.940002,30495400,97.940002
"926",98.720001,99.480003,96.93,97.010002,32482000,97.010002
"927",97.760002,97.879997,95.660004,97.339996,26877100,97.339996
"928",97.790001,97.849998,94.230003,94.449997,58699400,94.449997
"929",107.199997,110.339996,104.809998,109.110001,107475300,109.110001
"930",108.989998,112.839996,108.839996,112.209999,62739500,112.209999
"931",112.269997,115.720001,112.010002,115.089996,46132700,115.089996
"932",114.800003,117.589996,113.199997,114.610001,59778600,114.610001
"933",115.269997,115.339996,109.75,112.690002,56919300,112.690002
"934",111.800003,111.940002,109.25,110.489998,38890200,110.489998
"935",109.510002,109.580002,103.18,104.07,76894700,104.07
"936",100.410004,102.68,97.459999,99.75,71229700,99.75
"937",97.139999,102.400002,96.82,99.540001,62709000,99.540001
"938",101.550003,103.25,100.239998,101,45179400,101
"939",99.599998,105.110001,98.879997,101.910004,43670600,101.910004
"940",103.739998,104.239998,101.089996,102.010002,36176800,102.010002
"941",103.800003,103.93,100.239998,101.610001,45687200,101.610001
"942",102.019997,105.720001,100.400002,105.199997,44073400,105.199997
"943",105.800003,106,103.029999,103.470001,29593500,103.470001
"944",102.550003,105.019997,102.059998,104.57,32404500,104.57
"945",105.489998,108.25,105.339996,107.160004,35709700,107.160004
"946",106.849998,107.470001,105.120003,105.459999,25319300,105.459999
"947",104.209999,106.949997,102.739998,106.879997,34412400,106.879997
"948",107.110001,108.07,105.610001,108.07,29906300,108.07
"949",108.699997,109.449997,107.160004,107.919998,26686200,107.919998
"950",107.599998,108.910004,106.75,106.919998,32779000,106.919998
"951",107.830002,109.82,107.599998,109.82,26817300,109.82
"952",109.68,110.550003,108.769997,109.949997,25670200,109.949997
"953",110.25,110.300003,108.540001,109.580002,21353100,109.580002
"954",110.050003,110.050003,107.93,108.389999,24938900,108.389999
"955",108.07,108.07,104.720001,105.730003,31436400,105.730003
"956",104.779999,107.370003,104.400002,105.93,25617000,105.93
"957",106.699997,107.510002,105.489998,107.510002,20493300,107.510002
"958",107.910004,108.660004,105.769997,107.32,24854300,107.32
"959",108.480003,109.419998,107.919998,109.410004,20697600,109.410004
"960",109.279999,110.330002,108.769997,109.889999,17249400,109.889999
"961",109.110001,110.830002,108.839996,110.669998,17618500,110.669998
"962",110.489998,112.5,110.099998,112.18,24744800,112.18
"963",112.150002,112.690002,110.730003,111.019997,24241200,111.019997
"964",111.559998,112.419998,110.269997,111.449997,36256900,111.449997
"965",111.660004,112.370003,111.029999,111.849998,18448000,111.849998
"966",111.360001,112.879997,111.169998,112.25,19001100,112.25
"967",112.010002,113.190002,112,112.540001,18562000,112.540001
"968",112.129997,113.089996,111.68,113.050003,17839100,113.050003
"969",113.32,114.589996,112.949997,113.690002,21351800,113.690002
"970",113.830002,116.32,113.639999,116.139999,29825300,116.139999
"971",116.730003,116.989998,114.360001,114.699997,33235200,114.699997
"972",114.699997,115.010002,113.769997,114.099998,21207500,114.099998
"973",113.75,116.169998,113.349998,116.059998,24760500,116.059998
"974",114.07,114.550003,111.610001,112.550003,48487900,112.550003
"975",112.110001,113.32,111.900002,112.220001,22962400,112.220001
"976",112.470001,113.809998,112.419998,113.709999,20814600,113.709999
"977",113.790001,114.889999,113.07,113.639999,20714500,113.639999
"978",114.25,114.330002,109.900002,110.629997,48497800,110.629997
"979",110.699997,110.910004,108.769997,108.989998,39762300,108.989998
"980",109.339996,111.160004,108.989998,110.610001,26248100,110.610001
"981",112.230003,112.650002,106.519997,110.510002,88227400,110.510002
"982",110.620003,112.040001,110.260002,110.839996,28473300,110.839996
"983",110.790001,110.970001,109.199997,109.639999,20922800,109.639999
"984",109.739998,110.809998,109.199997,110.449997,21167200,110.449997
"985",111.099998,112.449997,109.160004,112.290001,30210500,112.290001
"986",112.43,113.269997,111.559998,112.419998,21027900,112.419998
"987",112.550003,114.040001,112.309998,113.440002,20875200,113.440002
"988",111.209999,111.75,109.010002,110.559998,38458200,110.559998
"989",109.870003,110.669998,109.07,110.099998,21017900,110.099998
"990",110.489998,110.5,108.150002,108.760002,22521500,108.760002
"991",107.940002,108.940002,106.309998,108.889999,52213100,108.889999
"992",119.580002,120.790001,116.230003,116.730003,87110100,116.730003
"993",116.82,117.839996,115.839996,117.580002,37140600,117.580002
"994",117.830002,118.730003,116.57,118.57,28095200,118.57
"995",117.519997,118.160004,117.019997,117.43,24117500,117.43
"996",116.610001,118.300003,116.57,118.059998,23448400,118.059998
"997",118.040001,118.980003,117.25,117.809998,22056700,117.809998
"998",117.160004,119.639999,117.110001,119.489998,26395600,119.489998
"999",119.540001,120.279999,118.900002,119.239998,21138100,119.239998
"1000",119.620003,120.5,119,120.5,23220000,120.5
"1001",120.410004,121.080002,119.419998,119.519997,22038400,119.519997
"1002",119.980003,120.839996,118.900002,120.279999,22035500,120.279999
"1003",120.379997,120.639999,119.68,119.809998,18124300,119.809998
"1004",119.379997,119.610001,117.349998,118.669998,31247800,118.669998
"1005",118.82,119.010002,117.199997,117.349998,21328600,117.349998
"1006",116.800003,118.269997,116.730003,117.650002,21642300,117.650002
"1007",117.050003,117.489998,115.879997,116.809998,20544100,116.809998
"1008",116.959999,117.989998,116.949997,117.349998,18944800,117.349998
"1009",117.419998,117.599998,115.940002,115.970001,20441000,115.970001
"1010",116.239998,117.730003,116.120003,117.699997,20183600,117.699997
"1011",118.129997,118.669998,117.379997,117.889999,20019800,117.889999
"1012",118.239998,119.760002,117.919998,119.470001,18481300,119.470001
"1013",119.559998,119.849998,119.010002,119.379997,13493600,119.379997
"1014",119.459999,120.099998,118.120003,118.809998,23547600,118.809998
"1015",118.5,119.080002,117.82,118.779999,15029500,118.779999
"1016",118.690002,119.440002,118.220001,118.93,13228300,118.93
"1017",118.980003,118.980003,117.860001,118.470001,14135100,118.470001
"1018",118.620003,119.43,118.360001,118.790001,12744700,118.790001
"1019",119.239998,119.300003,117.669998,117.760002,17103000,117.760002
"1020",117.760002,118.599998,117.269997,118.389999,14505600,118.389999
"1021",118.129997,118.68,117.709999,118.559998,13859200,118.559998
"1022",117.540001,118.110001,116.260002,116.620003,18510800,116.620003
"1023",115,115.480003,113.309998,113.949997,31718200,113.949997
"1024",114.07,114.949997,113.580002,114.940002,17618500,114.940002
"1025",115.300003,115.440002,114.07,114.599998,19819400,114.599998
"1026",113.870003,114.5,112.940002,114.389999,19236300,114.389999
"1027",114.419998,114.43,112.559998,113.019997,24644300,113.019997
"1028",113.769997,114.720001,112.75,113.370003,20785400,113.370003
"1029",114.120003,115.209999,113.970001,114.379997,19166300,114.379997
"1030",114.650002,114.739998,113.610001,113.910004,14846300,113.910004
"1031",114.370003,115.089996,113.540001,115.080002,16176900,115.080002
"1032",111.010002,113.68,111,112.080002,40643100,112.080002
"1033",111.57,111.57,108.230003,108.970001,36130400,108.970001
"1034",110.629997,112.75,110.550003,112.699997,26813800,112.699997
"1035",113.370003,114.25,113.040001,114.160004,20968300,114.160004
"1036",114.669998,115.18,113.669998,114.279999,23192700,114.279999
"1037",114.199997,115.129997,113.809998,114.190002,14980000,114.190002
"1038",113.940002,114.199997,112.970001,114.199997,14207000,114.199997
"1039",113.360001,116.790001,112.970001,116.699997,24337600,116.699997
"1040",116.629997,116.970001,115.360001,115.849998,16630200,115.849998
"1041",116.43,117.5,115.849998,117.239998,18142600,117.239998
"1042",117.709999,118.699997,117.5,117.870003,17711600,117.870003
"1043",118.629997,118.720001,117.57,117.93,15217700,117.93
"1044",118.389999,118.400002,116.68,116.779999,16207700,116.779999
"1045",117.5,117.639999,116.699997,117.290001,14579700,117.290001
"1046",117.739998,118.279999,116.580002,116.860001,16646000,116.860001
"1047",117.32,119.610001,116.889999,119.370003,20868400,119.370003
"1048",118.989998,120.849998,118.660004,120.610001,21541300,120.610001
"1049",121.25,122.199997,120.559998,121.919998,20046500,121.919998
"1050",121.919998,122.099998,120.25,120.610001,17801700,120.610001
"1051",119.900002,121.010002,119.309998,121,18422400,121
"1052",121.389999,121.849998,117.779999,121.629997,18487400,121.629997
"1053",122,122.07,120.75,121.220001,17612000,121.220001
"1054",122.419998,125,121.510002,123.339996,52654200,123.339996
"1055",127.519997,128.330002,123.629997,125,78955800,125
"1056",124.650002,125.839996,123.709999,123.940002,35058800,123.940002
"1057",123.849998,124.580002,122.860001,124.309998,25006900,124.309998
"1058",124.059998,124.800003,122.07,123.089996,23968400,123.089996
"1059",123.089996,123.919998,122.309998,122.510002,18525300,122.510002
"1060",122.940002,124.790001,122.510002,124.360001,21066000,124.360001
"1061",124.980003,125.839996,124.620003,125.150002,20184000,125.150002
"1062",125.25,125.449997,124.550003,125.260002,15233900,125.260002
"1063",125.339996,126.089996,124.529999,125.059998,19621000,125.059998
"1064",125.07,125.480003,124.540001,124.879997,10670100,124.879997
"1065",125.199997,125.379997,124.75,124.900002,11729500,124.900002
"1066",124.699997,125,124.18,124.879997,12159000,124.879997
"1067",124.910004,124.919998,123.699997,123.900002,19295100,123.900002
"1068",123.5,123.919998,122.779999,123.300003,14222400,123.300003
"1069",123.660004,124.379997,122.849998,124.370003,13794200,124.370003
"1070",124.010002,124.260002,123.639999,123.910004,12400800,123.910004
"1071",123.599998,124.160004,123.279999,123.559998,11688300,123.559998
"1072",123.330002,124.830002,123.110001,124.150002,14386400,124.150002
"1073",124.510002,125.089996,124.25,124.370003,13309500,124.370003
"1074",124.470001,124.690002,123.089996,123.480003,12243700,123.480003
"1075",123.120003,124.370003,123.099998,123.889999,10730800,123.889999
"1076",124.050003,125.190002,123.910004,124.959999,17504800,124.959999
"1077",124.349998,126.730003,124.349998,126.540001,15925900,126.540001
"1078",126.599998,126.599998,125.150002,125.839996,17804300,125.839996
"1079",125.599998,126.220001,125.099998,126.120003,14200600,126.120003
"1080",126.379997,126.629997,125.599998,126.169998,13536100,126.169998
"1081",126.849998,126.860001,126,126.510002,12118800,126.510002
"1082",126.669998,129.940002,126.470001,129.729996,26278400,129.729996
"1083",130.039993,131.979996,129.949997,131.050003,27990800,131.050003
"1084",130.919998,131.080002,129.809998,130.270004,15676600,130.270004
"1085",129.710007,129.949997,127.099998,127.099998,27100700,127.099998
"1086",125.959999,128.759995,125.75,128.690002,21252800,128.690002
"1087",128.029999,128.350006,126.660004,127.209999,18016200,127.209999
"1088",126.889999,128.800003,126.889999,127.769997,15691100,127.769997
"1089",127.980003,129.100006,127.669998,128.350006,15077200,128.350006
"1090",128.199997,129.179993,128.199997,129.070007,24119200,129.070007
"1091",129.910004,129.940002,128.259995,128.649994,14958800,128.649994
"1092",128.649994,129.169998,128.029999,128.639999,11083800,128.639999
"1093",129.130005,130.009995,128.389999,129.940002,14068300,129.940002
"1094",130.5,130.729996,129.559998,130.080002,15538300,130.080002
"1095",127.559998,128.600006,127.300003,127.959999,28326300,127.959999
"1096",127.370003,128.160004,126.800003,127.309998,15064900,127.309998
"1097",127.610001,129.009995,127.43,128.690002,15637100,128.690002
"1098",129.210007,129.470001,128.399994,129.229996,12047600,129.229996
"1099",129.179993,129.289993,127.550003,128.089996,14532200,128.089996
"1100",128.029999,128.589996,127.449997,128.270004,18402900,128.270004
"1101",128.380005,129.089996,127.800003,128.770004,13156900,128.770004
"1102",129.169998,129.279999,127.550003,128.190002,14307500,128.190002
"1103",128.25,128.800003,127.830002,128.470001,12386800,128.470001
"1104",128.429993,129.059998,128.080002,128.740005,11682700,128.740005
"1105",129.039993,129.25,128.330002,128.990005,12804400,128.990005
"1106",129.679993,130.699997,129.199997,130.240005,15138700,130.240005
"1107",130.229996,130.639999,128.229996,128.880005,17537900,128.880005
"1108",129.009995,129.660004,128.460007,129.050003,11073000,129.050003
"1109",128.210007,128.25,126.75,127.82,17139300,127.82
"1110",128.490005,128.949997,127.580002,127.879997,13345300,127.879997
"1111",128.199997,128.470001,127.32,127.540001,11351700,127.540001
"1112",128.679993,129.389999,128.009995,128.570007,13504000,128.570007
"1113",128.740005,130.470001,128.600006,130.110001,16752300,130.110001
"1114",130.070007,130.660004,129.5,130,13167500,130
"1115",129.779999,132.130005,129.699997,132.070007,19088800,132.070007
"1116",132.720001,133.410004,132.149994,133.279999,17470200,133.279999
"1117",133.5,133.5,132.220001,132.289993,13336800,132.289993
"1118",131.639999,132.259995,130.940002,131.039993,13084700,131.039993
"1119",131.740005,131.800003,129.270004,129.690002,16741400,129.690002
"1120",130.5,132.970001,129.929993,131.289993,24545500,131.289993
"1121",132.009995,132.119995,130.880005,130.990005,15669000,130.990005
"1122",131.410004,131.940002,128.649994,129.5,22077800,129.5
"1123",130.229996,130.229996,126.279999,127.169998,39640900,127.169998
"1124",122,123.279999,119.5,120,63766300,120
"1125",119.589996,121.93,119.25,120.75,30545500,120.75
"1126",122.830002,123.209999,121.349998,122.150002,23008900,122.150002
"1127",122.029999,124.610001,121.540001,124.220001,19460800,124.220001
"1128",121.5,123.809998,120.510002,123.18,31916000,123.18
"1129",123.93,124.18,115.269997,120.800003,67846700,120.800003
"1130",119.529999,120.699997,118.150002,119.019997,32840100,119.019997
"1131",119.129997,119.129997,113.550003,115.080002,51377000,115.080002
"1132",116.730003,118.489998,115.830002,117.199997,34681400,117.199997
"1133",114.480003,117.879997,114.209999,116.339996,32397900,116.339996
"1134",116.809998,117.790001,116.010002,117.790001,18597800,117.790001
"1135",118.389999,119.129997,116.839996,117.019997,22879300,117.019997
"1136",118.199997,121.949997,117.800003,121.769997,35415400,121.769997
"1137",122.400002,122.980003,120.900002,121.470001,26089200,121.470001
"1138",121.230003,121.309998,119.940002,120.839996,15672100,120.839996
"1139",121.010002,121.139999,120.07,120.379997,8658600,120.379997
"1140",120.120003,121.690002,119.82,120.410004,18101300,120.410004
"1141",120.57,122.099998,120.400002,120.870003,18891000,120.870003
"1142",120.32,121.790001,117.949997,118.419998,30188900,118.419998
"1143",118.379997,118.449997,114,115.099998,43277000,115.099998
"1144",115.110001,116.480003,114.300003,115.400002,25070400,115.400002
"1145",115.949997,117.57,115.07,117.43,20201500,117.43
"1146",117.690002,117.800003,116.330002,117.309998,19131200,117.309998
"1147",117,117.949997,116.57,117.949997,21913700,117.949997
"1148",117.980003,119.5,117.639999,118.910004,22442800,118.910004
"1149",119.220001,119.940002,118.949997,119.68,17464700,119.68
"1150",119.220001,119.239998,117.650002,117.769997,17805500,117.769997
"1151",117.860001,121.519997,117.610001,120.309998,29768000,120.309998
"1152",120,121.690002,118.849998,120.209999,25913100,120.209999
"1153",120.080002,122.5,119.629997,120.57,20139600,120.57
"1154",120.900002,121.5,119.269997,119.870003,25324300,119.870003
"1155",119.849998,120.360001,118.510002,119.239998,15918100,119.239998
"1156",119.5,119.769997,118.800003,119.089996,13684400,119.089996
"1157",118.919998,119.199997,118.480003,119.040001,10767600,119.040001
"1158",118.860001,118.989998,116.93,117.400002,16258600,117.400002
"1159",117,117.559998,116.300003,117.269997,10890000,117.269997
"1160",116.959999,118.68,116.860001,118.010002,12051500,118.010002
"1161",118.190002,118.25,116.650002,116.919998,12087400,116.919998
"1162",117,117.529999,116.059998,116.349998,9934900,116.349998
"1163",116.599998,116.830002,114.769997,115.050003,18684100,115.050003
"1164",116.029999,117.839996,115.510002,116.860001,20663900,116.860001
"1165",117.550003,119.660004,117.290001,118.690002,19630900,118.690002
"1166",118.860001,120.949997,118.32,120.669998,19492200,120.669998
"1167",120.980003,123.879997,120.029999,123.410004,28545300,123.410004
"1168",123.550003,125.43,123.040001,124.900002,22880400,124.900002
"1169",124.82,125.5,124.279999,124.349998,17324600,124.349998
"1170",124.349998,126.120003,124.059998,126.089996,18356500,126.089996
"1171",125.610001,126.730003,124.800003,126.620003,18653900,126.620003
"1172",127.489998,129.270004,127.370003,128.339996,24884300,128.339996
"1173",128.039993,128.339996,127.400002,127.870003,15294500,127.870003
"1174",128.410004,128.429993,126.839996,127.919998,13145900,127.919998
"1175",128.229996,128.350006,127.449997,127.550003,12195500,127.550003
"1176",128.100006,128.479996,126.779999,127.040001,19097200,127.040001
"1177",127.309998,129.25,126.949997,128.929993,16593600,128.929993
"1178",129.380005,129.899994,128.380005,129.369995,15162700,129.369995
"1179",130,131.740005,129.770004,131.479996,18731300,131.479996
"1180",131.630005,133.139999,131.440002,132.779999,20020100,132.779999
"1181",132.679993,132.949997,131.080002,132.179993,19539500,132.179993
"1182",131.580002,131.580002,129.600006,130.979996,18956100,130.979996
"1183",130.169998,130.660004,129.520004,130.320007,19790500,130.320007
"1184",132.25,133.490005,130.679993,133.229996,50139800,133.229996
"1185",133.220001,135.490005,130.399994,130.839996,54366400,130.839996
"1186",131.240005,132.850006,130.759995,130.979996,24804900,130.979996
"1187",130.979996,132.059998,130.300003,132.059998,17058500,132.059998
"1188",132.240005,133,131.660004,131.839996,14596400,131.839996
"1189",132.600006,134.440002,132.440002,134.199997,22390600,134.199997
"1190",134.490005,134.5,133.309998,134.139999,16470600,134.139999
"1191",134.100006,134.940002,133.679993,134.190002,15061900,134.190002
"1192",134.699997,134.699997,133.699997,134.050003,13526200,134.050003
"1193",134.100006,134.229996,132.550003,133.850006,14364900,133.850006
"1194",133.449997,133.699997,132.660004,133.440002,13226500,133.440002
"1195",133.070007,133.869995,133.020004,133.839996,12831100,133.839996
"1196",133.5,134.089996,133.169998,133.529999,12276500,133.529999
"1197",133.5,133.910004,132.899994,133.720001,14759100,133.720001
"1198",133.600006,136.789993,133.460007,136.119995,27360100,136.119995
"1199",135.889999,136.119995,134.330002,135.360001,18422500,135.360001
"1200",134.160004,135.619995,134.160004,135.440002,12625700,135.440002
"1201",135.259995,137.179993,135.020004,136.410004,14306700,136.410004
"1202",136.789993,136.809998,134.75,135.539993,16112100,135.539993
"1203",136.470001,137.479996,136.300003,137.419998,16257000,137.419998
"1204",137.089996,137.820007,136.309998,136.759995,12294800,136.759995
"1205",136.630005,137.330002,136.080002,137.169998,11160600,137.169998
"1206",136.880005,137.830002,136.509995,137.419998,12748200,137.419998
"1207",137.029999,138.369995,136.990005,137.300003,13527100,137.300003
"1208",137.149994,137.990005,137.050003,137.720001,10184500,137.720001
"1209",137.720001,138.570007,137.399994,138.240005,15535300,138.240005
"1210",138.910004,139.490005,138.220001,138.789993,16314100,138.789993
"1211",138.710007,139.679993,138.669998,139.600006,10955500,139.600006
"1212",139.460007,139.460007,138.520004,139.320007,12944000,139.320007
"1213",139.289993,140.100006,138.490005,139.720001,19344800,139.720001
"1214",140.199997,140.25,139.729996,139.990005,13612900,139.990005
"1215",140.339996,140.339996,139.699997,139.839996,20592800,139.839996
"1216",139.710007,140.190002,139.25,139.940002,12099500,139.940002
"1217",141.149994,142.309998,138.399994,138.509995,29894800,138.509995
"1218",137.929993,139.789993,137.600006,139.589996,17055400,139.589996
