"AMZN.Open","AMZN.High","AMZN.Low","AMZN.Close","AMZN.Volume","AMZN.Adjusted","returns"
27.0895,27.1,26.450001,27.097,76242000,27.097,0.00829794566131037
26.835501,26.9695,25.994499,26.658001,93528000,26.658001,-0.0162010185629407
26.724001,27.0895,26.5135,26.99,70748000,26.99,0.0124540095860901
26.997999,27.541,26.99,27.509501,55522000,27.509501,0.0192479066320861
27.313,27.66,27.155001,27.445,58760000,27.445,-0.00234468084317485
27.566999,27.612499,26.983999,27.241501,71642000,27.241501,-0.00741479322280925
27.387501,28.15,27.35,28.122,98740000,28.122,0.032321970804766
28.2635,28.547001,28.015499,28.538,86316000,28.538,0.0147926889979375
28.538,28.950001,28.368999,28.657499,87508000,28.657499,0.00418736421613297
28.6,28.65,27.764,28.044001,86924000,28.044001,-0.0214079393320401
28.193501,28.262501,27.625999,27.7885,66872000,27.7885,-0.00911071854547441
28.135,28.4575,27.8335,28.195499,155588000,28.195499,0.0146463105241377
30.884001,30.9725,29.768,29.9515,213854000,29.9515,0.0622794794303869
30.115,30.4925,29.814501,30.4305,85394000,30.4305,0.0159925212426757
30.43,30.7355,30.276501,30.550501,75742000,30.550501,0.00394344489903231
30.615,30.8615,30.475,30.855,78524000,30.855,0.00996707058912061
30.885,31.377001,30.769501,31.327499,77920000,31.327499,0.0153135310322476
31.300501,31.535999,31.264,31.295,77488000,31.295,-0.00103739529287028
31.356501,31.431499,31.0205,31.4175,56330000,31.4175,0.00391436331682371
31.4765,31.494499,31.1,31.265499,64938000,31.265499,-0.00483809978515171
31.388,32.296501,31.3675,32.047501,96810000,32.047501,0.0250116590175005
32.355,32.849998,32.154499,32.782501,94476000,32.782501,0.0229347055796958
32.75,33.112999,32.599998,32.968498,81844000,32.968498,0.00567366717993822
32.932499,33.098,32.392502,32.774502,80976000,32.774502,-0.00588428383968231
32.550499,33,32.362999,32.984001,69790000,32.984001,0.0063921337385997
33.162498,33.798,33.162498,33.662498,107746000,33.662498,0.0205704880981541
33.650002,33.782001,33.210999,33.279999,85694000,33.279999,-0.0113627633932575
33.178501,33.349998,32.022499,32.1175,125222000,32.1175,-0.0349308604246051
32.046001,32.4995,31.1145,32.390499,148718000,32.390499,0.00850000778391835
32.532501,32.662498,32.049999,32.165001,86404000,32.165001,-0.00696185631471757
32.3255,33.243999,32.318501,33.176998,89396000,33.176998,0.0314626758444683
33.2495,33.643002,32.950001,33.063499,94104000,33.063499,-0.00342101476450629
33.396999,33.443501,32.878502,33.422501,77922000,33.422501,0.0108579554753112
33.575001,34.1385,33.506001,33.949501,87702000,33.949501,0.0157678206068421
33.707001,33.790001,33.060501,33.557499,90868000,33.557499,-0.0115466203759519
33.75,33.985001,33.562,33.766998,53958000,33.766998,0.00624298610572849
34.040001,34.0495,33.605,33.662998,39336000,33.662998,-0.00307993029170073
33.794998,34.064499,33.23,33.240002,113864000,33.240002,-0.012565606901679
33.6875,34.049999,33.393002,33.952999,95024000,33.952999,0.0214499686251524
34.049999,34.241001,33.712502,33.800499,85470000,33.800499,-0.00449150309225987
33.972,34.1395,33.074001,33.3125,101294000,33.3125,-0.0144376270894699
33.299999,33.738998,33.07,33.632,90696000,33.632,0.00959099437148203
33.737,33.772999,33.025002,33.491501,74656000,33.491501,-0.00417753924833486
33.156502,33.9995,32.989498,33.866501,73038000,33.866501,0.0111968705135073
33.900002,33.950001,32.784,33.239498,103164000,33.239498,-0.0185139586755656
33.279499,33.426498,32.978001,33.116001,69110000,33.116001,-0.0037153689866195
32.561501,32.894001,31.981001,32.0075,109488000,32.0075,-0.0334732747471531
32.087502,32.929501,31.7635,32.8955,86594000,32.8955,0.0277434976177457
33.251499,33.575001,32.8675,32.931999,95068000,32.931999,0.00110954385858242
33.178001,33.8675,32.966,33.788502,79290000,33.788502,0.0260082298678559
34,34.125,33.532501,33.532501,73632000,33.532501,-0.00757657146209079
33.432499,33.841999,33.206501,33.207001,136826000,33.207001,-0.00970700038151062
33.424999,33.494999,32.946499,33.225498,65018000,33.225498,0.000557021093232857
33.341499,33.4245,32.963001,33.157501,53356000,33.157501,-0.00204653064944271
33.325001,33.330002,32.831501,33.185001,54458000,33.185001,0.000829374927863169
33.1675,33.234001,33.029999,33.1395,21824000,33.1395,-0.00137113149401447
33.278,33.775002,33.275002,33.759998,75672000,33.759998,0.018723819007529
33.898998,34.821999,33.894501,34.698502,114700000,34.698502,0.0277992907464033
34.594501,34.774502,34.319,34.453499,70380000,34.453499,-0.00706091000700826
34.304001,34.387501,33.794498,33.794498,74992000,33.794498,-0.0191272590339809
32.814499,32.886002,31.3755,31.849501,186290000,31.849501,-0.0575536585866728
32.342999,32.345501,31.3825,31.689501,116452000,31.689501,-0.00502362658680278
31.1,31.9895,31.015499,31.6325,106584000,31.6325,-0.00179873453987178
31.09,31.5,30.2605,30.396999,141498000,30.396999,-0.0390579625385283
30.983,31.207001,30.299999,30.352501,110258000,30.352501,-0.00146389451142859
30.624001,30.9925,29.928499,30.886999,97832000,30.886999,0.0176096856071266
31.262501,31.2995,30.612,30.894501,94482000,30.894501,0.000242885364162504
31.044001,31.044001,28.958,29.0905,153104000,29.0905,-0.0583923009470197
29.012501,30.112499,28.493999,29.65,144760000,29.65,0.0192330829652292
28.612,29.231001,28.264999,28.509001,155690000,28.509001,-0.0384822596964586
28.8545,29.200001,28.3225,28.724001,96144000,28.724001,0.00754147786518367
28.218,28.922501,27.358999,28.588499,159328000,28.588499,-0.004717379030867
28.679001,29.4405,28.410999,28.750999,99044000,28.750999,0.00568410394683538
29.436501,30.004999,29.2055,29.819,102402000,29.819,0.0371465701070073
29.8995,30.424999,29.728001,29.8265,87922000,29.8265,0.000251517488849329
30.172501,30.225,29.518999,30.0625,75314000,30.0625,0.00791242686872407
30.099501,30.1695,28.938999,29.1675,103058000,29.1675,-0.0297713097713097
30.418501,31.903,29.877501,31.7675,280304000,31.7675,0.0891403102768491
28.599001,29.65,28.5,29.35,293552000,29.35,-0.0760997875186904
28.907499,29.09,28.515499,28.740499,127102000,28.740499,-0.0207666439522999
28.5,28.577999,27.504499,27.605,126240000,27.605,-0.0395086738055591
27.674999,27.799999,26.094999,26.553499,200974000,26.553499,-0.0380909617822859
26.25,26.949499,25.961,26.813,123982000,26.813,0.00977276102106162
26.464001,26.4725,24.959499,25.106501,194178000,25.106501,-0.063644463506508
24.3235,24.674999,23.7605,24.405001,196510000,24.405001,-0.0279409703486759
23.900499,24.919001,23.700001,24.1035,141558000,24.1035,-0.0123540662833818
24.587999,25.233,24.299999,24.524,135724000,24.524,0.0174455991868401
24.5585,25.465,24.200001,25.191,147948000,25.191,0.0271978470070136
25.535,25.8375,25.074499,25.354,107696000,25.354,0.00647056488428399
25.974001,26.2225,25.583,26.055,102370000,26.055,0.027648497278536
26.437,26.874001,25.9695,26.705,96480000,26.705,0.0249472270197659
27.0595,27.059999,26.186501,26.25,94700000,26.25,-0.0170380078636959
26.0355,26.797501,25.7675,26.745001,99494000,26.745001,0.018857180952381
27.110001,28.032499,27.054001,27.975,111332000,27.975,0.0459898655453408
27.7775,27.845501,27.2665,27.646999,81016000,27.646999,-0.0117247899910634
27.2875,27.713499,26.657499,27.702,124634000,27.702,0.00198940217706811
27.775999,27.9695,27.2645,27.7575,90510000,27.7575,0.00200346545375774
28.006001,28.125,27.658501,27.761499,97540000,27.761499,0.000144069170494365
27.700001,28.240499,27.6255,27.625999,82908000,27.625999,-0.00488086035988189
27.814501,28.9625,27.799999,28.952,100770000,28.952,0.0479983004415514
29.0875,29.25,28.684999,29.0105,91644000,29.0105,0.00202058579718156
28.898001,28.9935,28.6555,28.8745,54826000,28.8745,-0.00468795780837972
29.053499,29.07,28.553499,28.757,68330000,28.757,-0.00406933453393132
28.677,28.681499,27.7775,28.139999,98538000,28.139999,-0.0214556803560872
27.893499,28.567499,27.737,28.013,94600000,28.013,-0.00451311316677727
27.978001,28.0175,27.5065,27.973499,87546000,27.973499,-0.00141009531289049
28.337,28.35,27.395,27.946501,78398000,27.946501,-0.000965127744655736
28.3475,28.503,28.136499,28.480499,75426000,28.480499,0.0191078661332236
28.35,28.8445,28.1525,28.668501,69084000,28.668501,0.00660107816228916
28.549999,29.076,28.35,28.851,77536000,28.851,0.0063658368465096
28.832001,29.066,28.556999,28.713499,70754000,28.713499,-0.00476590066202209
28.4755,28.57,27.7505,27.972,118562000,27.972,-0.0258240557864438
28.047001,28.116501,27.304501,27.604,145938000,27.604,-0.0131560131560132
27.445499,27.761999,26.929001,27.698999,103114000,27.698999,0.00344149398637894
27.255501,28.138,27.252501,28.024,80012000,28.024,0.0117333120955021
28.049999,28.624001,27.905001,28.481501,79674000,28.481501,0.0163253282900371
28.355499,29.1775,28.354,29.147499,103710000,29.147499,0.023383528838596
29.219999,29.237499,28.778,28.9935,62430000,28.9935,-0.00528343786888885
29.0075,29.7925,28.825001,29.693001,87852000,29.693001,0.0241261317191783
29.835501,30.162001,29.75,29.9345,77810000,29.9345,0.00813319610234076
29.964001,30.0375,29.6105,29.681999,53636000,29.681999,-0.00843511667139918
29.5245,29.9515,29.415001,29.924999,58348000,29.924999,0.00818678014240204
29.950001,29.975,29.5275,29.6595,49416000,29.6595,-0.00887214733073172
29.5385,29.6735,29.262501,29.306999,46178000,29.306999,-0.0118849272577083
29.375999,30.119499,29.375,30.104,56998000,30.104,0.0271949031697172
29.938,29.98,29.454,29.571501,63780000,29.571501,-0.017688646027106
29.716,29.893,29.450001,29.73,51838000,29.73,0.00535985643745307
29.806999,30.200001,29.745501,29.796499,54086000,29.796499,0.00223676421123442
29.92,30.202999,29.615499,30.158501,52822000,30.158501,0.0121491454415501
30.384001,30.8405,30.2645,30.740999,84566000,30.740999,0.0193145541285358
30.7535,31.219,30.7535,31.0375,70242000,31.0375,0.00964513222228081
31.096001,31.338499,30.9055,31.2945,57754000,31.2945,0.00828030608135322
31.2675,31.882,31.247999,31.7675,87218000,31.7675,0.0151144769847738
31.857,31.900499,31.040001,31.395,81118000,31.395,-0.011725820413945
31.5,31.827499,31.15,31.6495,52188000,31.6495,0.00810638636725591
31.549999,31.891001,31.424999,31.549999,51926000,31.549999,-0.00314384113493105
31.223499,31.4125,30.577999,31.025,101678000,31.025,-0.0166402223974714
30.8305,31.349001,30.8125,31.309999,53658000,31.309999,0.00918610797743757
31.3085,31.3375,30.743999,30.844,50428000,30.844,-0.0148833923629317
30.59,30.797501,30.063999,30.328501,81376000,30.328501,-0.0167131046556868
30.777,31.34,29.959999,30.1,157452000,30.1,-0.00753420025605611
33.299999,33.499001,32.700001,32.9795,206214000,32.9795,0.0956644518272425
33.195999,34.275002,33.101501,34.192501,131570000,34.192501,0.0367804545247805
33.868,34.014999,33.5215,33.566002,98468000,33.566002,-0.0183227018111369
33.129501,33.700001,33.106998,33.544998,92710000,33.544998,-0.000625752212014885
33.665501,33.824501,32.799999,32.954498,97682000,32.954498,-0.0176032206053492
32.802502,33.8475,32.800499,33.697498,87306000,33.697498,0.0225462393631364
33.697498,34.348999,33.570499,33.987499,79644000,33.987499,0.00860600985865467
34.700001,35.227501,34.674999,35.1535,122112000,35.1535,0.0343067608475693
35.289501,35.950001,35.0825,35.661499,146764000,35.661499,0.0144508797132574
35.868999,36.122501,35.5755,35.8965,100964000,35.8965,0.00658976786141285
35.731998,35.962502,35.3255,35.495998,95268000,35.495998,-0.0111571323109496
35.5065,35.662498,35.014,35.533001,108658000,35.533001,0.00104245554667881
35.494999,35.723499,34.695499,34.7635,102428000,34.7635,-0.0216559530111177
34.478001,35.126999,34.438,34.872501,85664000,34.872501,0.00313550131603546
34.594002,34.970001,34.478001,34.925999,60512000,34.925999,0.00153410275907651
35.052502,35.362,35,35.139999,58324000,35.139999,0.0061272406266748
35.212502,35.299999,34.820999,34.837502,51902000,34.837502,-0.00860833832123908
34.900501,35.375,34.900002,35.209999,60676000,35.209999,0.0106924141690756
35.400002,35.542999,35.276001,35.4175,65354000,35.4175,0.00589324072403397
35.4165,35.75,35.364498,35.745499,48934000,35.745499,0.00926093033105113
35.75,35.830002,35.555,35.612,44984000,35.612,-0.00373470796980624
35.616501,36.211498,35.566002,36.1395,72366000,36.1395,0.0148124227788384
36.044998,36.321499,35.910999,35.972,65262000,35.972,-0.00463481785857567
36.0485,36.414001,35.775002,36.411999,60532000,36.411999,0.0122317079951073
36.337002,36.349998,35.921501,36.277,67346000,36.277,-0.00370754157166708
36.325001,36.575001,36.221001,36.336498,54096000,36.336498,0.00164010254431179
36.494499,36.5,36.0275,36.187,54650000,36.187,-0.00411426549691174
36.32,36.471001,36.080002,36.332001,44468000,36.332001,0.0040069914610219
36.154999,36.445499,36.115002,36.3825,43406000,36.3825,0.00138993170235802
36.1175,36.249001,35.710499,35.8955,68514000,35.8955,-0.0133855562426991
35.7005,36.099499,35.557999,35.762001,67044000,35.762001,-0.00371910128010478
35.616501,36.040501,35.613499,35.965,50138000,35.965,0.00567638818644411
36.099998,36.127998,35.6675,35.713001,54188000,35.713001,-0.00700678437369684
35.602501,35.900002,35.264999,35.8755,61960000,35.8755,0.00455013567748064
35.9095,35.91,34.959,35.3195,117956000,35.3195,-0.0154980418391383
35.674999,36.065498,35.540501,35.7005,73544000,35.7005,0.0107872421750024
35.785999,35.919998,35.636002,35.791,42750000,35.791,0.0025349785017017
35.828999,35.849998,35.378502,35.529999,45210000,35.529999,-0.00729236400212341
35.775002,36.105999,35.625,36.104,56500000,36.104,0.0161553902661242
34.650002,35.626499,34.610001,34.948002,152650000,34.948002,-0.0320185575005538
34.600498,34.841,34.105999,34.568001,111360000,34.568001,-0.010873325462211
35,35.400002,34.908501,35.397499,80740000,35.397499,0.0239961228883325
35.787498,35.974998,35.676998,35.779999,61402000,35.779999,0.0108058481758837
35.860001,35.968498,35.626999,35.780998,57102000,35.780998,2.79206268283261e-05
35.866001,36.400002,35.827,36.284,58408000,36.284,0.0140577968227718
36.139999,36.478001,35.980499,36.404999,48628000,36.404999,0.00333477565869256
36.2855,36.8885,36.129002,36.880501,78764000,36.880501,0.0130614479621332
36.966499,36.977501,36.581501,36.828499,58916000,36.828499,-0.001410013383495
37.007,37.305,36.900002,37.290501,68584000,37.290501,0.0125446871999861
37.5,37.794998,37.349998,37.688999,63906000,37.688999,0.0106863139221434
37.842999,37.867001,37.016499,37.4105,112474000,37.4105,-0.00738939763298052
37.338001,37.843498,37.0625,37.1315,82846000,37.1315,-0.00745779928095047
37.443001,37.452,36.951,37.060001,47810000,37.060001,-0.00192556185449022
37.327499,37.327499,36.702499,36.771999,62428000,36.771999,-0.00777123562408966
36.774502,37.080002,36.436001,36.803501,59098000,36.803501,0.000856684457105406
36.625,37.1665,36.615501,36.997501,44336000,36.997501,0.00527123764665771
37.200001,37.3125,37.035,37.285999,44280000,37.285999,0.00779776990883785
37.375,37.467999,37.1395,37.2215,46342000,37.2215,-0.00172984502842466
37.3895,37.563999,37.176498,37.243,45554000,37.243,0.000577623147911988
37.327499,37.424999,36.767502,36.980499,53586000,36.980499,-0.00704833123002979
37.135502,37.156502,36.637501,36.779499,50594000,36.779499,-0.00543529712781865
36.898499,37.047001,36.693001,36.8335,58262000,36.8335,0.00146823642159988
37.299,37.667999,36.985001,37.630501,152352000,37.630501,0.0216379382898719
38.25,38.299999,37.75,37.940498,135542000,37.940498,0.00823791849064137
37.9935,38.525002,37.853001,38.387001,71564000,38.387001,0.0117685065704725
38.190498,38.2505,37.851002,38.028999,72066000,38.028999,-0.00932612578930037
37.853001,37.9445,37.612499,37.731998,71630000,37.731998,-0.00780985584185379
37.685001,38.25,37.517502,38.038502,63564000,38.038502,0.00812318499539844
38.240501,38.4235,38.154499,38.299,54088000,38.299,0.00684827178525582
38.3405,38.349998,38.050999,38.327999,39726000,38.327999,0.000757173816548606
38.369499,38.630001,38.345001,38.415501,37522000,38.415501,0.00228297856092108
38.490002,38.605,38.309502,38.428001,32086000,38.428001,0.000325389482750849
38.497002,38.6875,38.456001,38.562,40394000,38.562,0.0034870145860566
38.423,38.657501,38.421001,38.627998,31266000,38.627998,0.00171147762045543
38.595001,38.602001,38.385502,38.4245,42370000,38.4245,-0.00526814773056572
38.431,38.436501,38.191002,38.202,32092000,38.202,-0.00579057632500102
38.220501,38.261002,37.959999,38.231499,37822000,38.231499,0.000772184702371614
38.200001,38.258499,38.029999,38.223,29176000,38.223,-0.000222303603633289
38.095001,38.1245,37.844501,37.865501,46864000,37.865501,-0.00935298118933614
37.875,37.9925,37.605,37.973999,33586000,37.973999,0.00286535228993801
38.165501,38.235001,38.049999,38.122501,30482000,38.122501,0.00391062316086321
38.150002,38.170502,37.768002,37.862499,34882000,37.862499,-0.00682017163564375
37.799999,38.028,37.737,37.960999,32460000,37.960999,0.00260151872173053
38.002499,38.5,37.990002,38.450001,55536000,38.450001,0.0128816947098784
38.436001,38.749001,38.43,38.564499,43972000,38.564499,0.00297784127495859
38.552502,38.591999,38.278,38.379002,34184000,38.379002,-0.00481004563290188
38.330002,38.481998,38.200001,38.458,32676000,38.458,0.00205836514456514
38.544998,38.602001,38.337502,38.530998,35846000,38.530998,0.00189812262728162
38.705502,38.799999,38.584999,38.622002,43636000,38.622002,0.00236183864222794
38.702,39.473999,38.511002,39.443501,74396000,39.443501,0.0212702334798698
39.476501,39.539501,39.216499,39.223999,48492000,39.223999,-0.00556497254135724
39.1945,39.325001,39.071999,39.202999,40610000,39.202999,-0.000535386511711922
38.967999,39.049999,38.005501,38.007,85146000,38.007,-0.030507844565667
37.8675,38.632999,37.799999,38.574501,62494000,38.574501,0.0149314863051544
38.438499,38.494499,37.952499,38.050499,62344000,38.050499,-0.013584154983625
38.110001,38.375,37.942501,38.054501,50460000,38.054501,0.000105176018847963
38.099998,38.543499,37.879002,38.484501,60680000,38.484501,0.0112995831951652
38.664001,39.022999,38.583,38.925999,109984000,38.925999,0.0114720988587067
38.998501,39.097,38.549999,38.755001,45944000,38.755001,-0.00439289946033239
38.799999,39.068501,38.799999,39.011002,38744000,39.011002,0.0066056249101889
39.162498,39.5345,38.9505,39.487,54372000,39.487,0.0122016348106107
39.713501,40.294498,39.713501,40.235001,81578000,40.235001,0.0189429685719349
40.156502,40.387501,40.105999,40.287498,47070000,40.287498,0.00130475950528752
40.09,40.296501,39.857498,39.958,53028000,39.958,-0.00817866624529529
40.092499,40.832001,40.0555,40.8055,76392000,40.8055,0.0212097702587719
40.900002,41.507,40.851501,41.436001,88442000,41.436001,0.0154513729766819
41.412998,41.875,41.231499,41.452499,98444000,41.452499,0.000398156183073928
41.630501,41.997501,41.619999,41.865501,88612000,41.865501,0.00996325939239506
41.799999,41.993,41.5625,41.837002,55388000,41.837002,-0.000680727551785498
42.045502,42.1185,41.513,41.7015,59006000,41.7015,-0.00323880759907214
41.900002,42.283501,41.806,42.217999,69382000,42.217999,0.0123856216203253
42.185001,42.3605,42.029999,42.083,53680000,42.083,-0.00319766457903414
42.289501,42.297501,41.872501,41.9715,48524000,41.9715,-0.00264952593683909
42.162498,42.259998,42.0135,42.085499,36542000,42.085499,0.00271610497599561
42.050999,42.064499,41.4175,41.549999,71764000,41.549999,-0.0127240976755437
41.700001,41.883499,41.505001,41.704498,47608000,41.704498,0.00371838757444976
41.450001,41.59,41.060501,41.464001,61828000,41.464001,-0.00576669212035585
41.754002,41.786999,41.147999,41.147999,59996000,41.147999,-0.00762111692984002
41.075001,41.099998,40.584,40.647499,67230000,40.647499,-0.0121634104248908
41.105499,41.162998,40.750999,40.8825,50250000,40.8825,0.0057814381150485
41.02,41.033501,40.758499,40.884499,41814000,40.884499,4.88962269920012e-05
40.699501,40.7855,40.154999,40.515999,63040000,40.515999,-0.00901319593032057
40.467999,40.971001,40.450001,40.949501,55860000,40.949501,0.0106995263772218
41.247501,41.915001,41.1105,41.904499,81218000,41.904499,0.0233213586656404
41.965,42.154499,41.660999,41.758999,64968000,41.758999,-0.00347218087489842
41.638,41.672001,41,41.129501,79962000,41.129501,-0.015074547165271
41.562,41.585999,40.7715,40.917999,148128000,40.917999,-0.00514234296205041
39.099998,39.474499,38.730499,38.816002,216822000,38.816002,-0.0513709626905265
39.051498,39.685001,39.005501,39.491001,108266000,39.491001,0.0173897095326818
39.950001,40.042,38.835499,39.2705,106108000,39.2705,-0.00558357586327074
39.196499,39.237499,38.177502,38.278,100530000,38.278,-0.025273424071504
38.252499,38.849998,38.200001,38.351501,77450000,38.351501,0.0019201891425884
38.1395,38.299999,37.661499,37.752499,102442000,37.752499,-0.0156187367998973
38.582001,39.386501,38.547001,39.246498,119688000,39.246498,0.0395735127362034
39.248501,39.587002,38.955002,39.387501,68252000,39.387501,0.0035927536770286
38.200001,38.875,38.004501,38.594002,171258000,38.594002,-0.0201459595012132
38.940498,38.941502,35.884998,37.118999,254940000,37.118999,-0.038218451665106
36.786499,37.162998,36.445,36.9505,132456000,36.9505,-0.00453942736979529
37.275501,37.299999,35.505001,35.953499,146426000,35.953499,-0.0269820706079754
36.5,37.339001,36.2995,37.161999,135116000,37.161999,0.0336128619915408
36.993999,37.4935,36.780499,37.324501,72976000,37.324501,0.00437280028988751
37.466,37.875,37.400002,37.82,73802000,37.82,0.0132754353500935
38.049999,38.387001,37.882,38.007999,87468000,38.007999,0.00497088841882598
38.299999,39.017502,38.255501,39,92292000,39,0.0260997954667386
39.408501,39.619999,39.049999,39.266499,106226000,39.266499,0.00683330769230772
39.086498,39.087502,38.655998,39.006001,70806000,39.006001,-0.00663410303016843
39.325001,39.337502,38.895,39.018501,36742000,39.018501,0.000320463510217417
38.849499,38.849998,38.212002,38.338501,88776000,38.338501,-0.0174276300363255
38.400002,38.494499,38.066002,38.125999,65446000,38.125999,-0.00554278321940649
38.099998,38.404499,37.512501,37.5285,92518000,37.5285,-0.0156716942682603
37.620499,37.668499,36.901501,37.182499,93320000,37.182499,-0.0092196863716909
37.169998,37.4245,36.834999,37.016998,71226000,37.016998,-0.00445104563843324
37.25,38.074501,37.099998,37.967999,86294000,37.967999,0.0256909271789139
38.199501,38.411999,37.862499,38.236,75894000,38.236,0.00705860216652443
38.227501,38.521,37.791,38.521,73698000,38.521,0.00745370854691929
38.593498,38.689499,38.259499,38.366501,63792000,38.366501,-0.00401077334440958
38.5,38.512501,38.266998,38.432999,49418000,38.432999,0.00173323076816412
38.32,38.344501,37.860001,38.006001,59278000,38.006001,-0.0111101920513672
38.248001,39.123001,38.099998,38.716999,105706000,38.716999,0.018707519373059
38.912498,39.042999,38.140499,38.441002,109096000,38.441002,-0.00712857419553625
38.313999,38.455002,38.015499,38.049999,76038000,38.049999,-0.0101715090569179
38.25,38.2565,37.700001,37.8885,96964000,37.8885,-0.00424438907343994
37.9445,38.525002,37.807999,38.299999,62264000,38.299999,0.0108607888937275
38.432499,38.719501,38.385502,38.561001,54072000,38.561001,0.00681467380717149
38.5,38.561001,38.285,38.529999,40892000,38.529999,-0.000803972905163985
38.405998,38.560501,38.151001,38.317001,50872000,38.317001,-0.00552810811129267
38.227501,38.325001,37.899502,38.029499,39632000,38.029499,-0.00750324901471278
38.169998,38.732498,38.060001,38.57,52774000,38.57,0.0142126773744771
38.8125,39,38.525002,38.606499,66020000,38.606499,0.000946305418719096
38.619999,38.669998,38.0425,38.2575,63166000,38.2575,-0.00903990284122891
38.323502,38.369999,37.414001,37.4935,82788000,37.4935,-0.0199699405345358
37.896,37.938,37.384998,37.683498,70422000,37.683498,0.00506749169856113
37.919498,37.984001,37.709999,37.859001,50210000,37.859001,0.00465729057318409
38.077499,39.119999,38.013,39.022499,116602000,39.022499,0.0307324009949446
39.118,39.972,38.924,39.7995,119724000,39.7995,0.0199116156041159
39.900002,40.088501,39.588501,39.846001,68922000,39.846001,0.00116838151233045
39.830002,39.900002,39.477001,39.794998,51168000,39.794998,-0.00128000297947095
39.682999,39.974998,39.475498,39.951,59856000,39.951,0.0039201409182128
40.015499,40.706501,39.974998,40.681999,97478000,40.681999,0.0182973893018947
40.716,41.0825,40.57,40.856998,75838000,40.856998,0.00430163227721425
40.785,40.799999,40.172001,40.486,73410000,40.486,-0.00908040282352607
40.474998,40.586498,40.213501,40.374001,47084000,40.374001,-0.00276636368127248
40.5,40.675499,40.366001,40.452,50816000,40.452,0.00193191157844375
40.764,40.800999,40.313,40.4165,67524000,40.4165,-0.000877583308612651
40.34,40.924999,40.254002,40.894001,55950000,40.894001,0.0118145064515731
41.099998,41.199501,40.724998,41.122002,59434000,41.122002,0.0055754143498945
41.289501,41.870998,41.2645,41.826,78452000,41.826,0.0171197404250891
41.776501,42.192001,41.650002,41.9575,71726000,41.9575,0.00314397743030659
41.950001,41.985001,41.472,41.788502,59974000,41.788502,-0.0040278376929036
41.650002,41.674999,40.819,41.519001,74946000,41.519001,-0.00644916632809667
41.1875,41.349499,40.978001,41.174,62744000,41.174,-0.00830947257136561
41.460499,41.688999,41.247002,41.6175,77004000,41.6175,0.0107713605673483
41.829498,42.1245,41.412998,41.997501,147010000,41.997501,0.00913079834204367
40.335999,40.915001,40.200001,40.509998,217376000,40.509998,-0.0354188455165463
40.490002,40.535999,40.150002,40.382,77946000,40.382,-0.00315966443641902
40.4655,40.807999,40.375,40.625,69322000,40.625,0.00601753256401372
40.634499,41.074001,40.625,40.9855,57160000,40.9855,0.00887384615384623
41.080002,41.25,40.9855,41.068001,49698000,41.068001,0.0020129314025692
41.191002,41.400002,41.142502,41.373001,48592000,41.373001,0.0074267067442606
41.581001,42.150002,41.427502,41.8265,83452000,41.8265,0.01096123048942
41.849998,41.915501,41.572498,41.8195,55848000,41.8195,-0.000167358014655949
41.700001,42.140499,41.640999,42.134998,59378000,42.134998,0.0075442795824916
42.091999,42.25,41.969002,42.207001,54294000,42.207001,0.00170886444565621
42.099998,42.363499,42.036499,42.253502,62246000,42.253502,0.00110173665264668
42.442001,42.898998,42.362499,42.821999,70154000,42.821999,0.0134544350903743
42.8475,42.921501,42.609001,42.780499,52340000,42.780499,-0.000969128040939848
42.878502,43.042999,42.400002,42.609501,69240000,42.609501,-0.00399710157658506
42.234501,42.290501,41.887501,42.262001,73760000,42.262001,-0.00815545809841811
42.118999,42.625,41.983501,42.431999,54272000,42.431999,0.00402247872740347
42.572498,42.704498,42.102501,42.251999,55874000,42.251999,-0.00424208154793748
42.6525,42.741501,42.4505,42.653999,55202000,42.653999,0.00951434274151142
42.653999,42.741001,42.363998,42.445499,42642000,42.445499,-0.00488817004004716
42.360001,42.599499,42.313499,42.493999,38822000,42.493999,0.00114264176750534
42.261501,42.4245,42.056,42.330502,52208000,42.330502,-0.00384753150674289
42.273998,42.423,42.1875,42.300999,44952000,42.300999,-0.000696967874371235
42.400002,42.6535,42.3395,42.525002,45730000,42.525002,0.00529545413336474
42.549999,42.82,42.515499,42.650002,40964000,42.650002,0.00293944724564632
42.849998,42.8675,42.585999,42.623001,48728000,42.623001,-0.000633083205951568
42.588501,42.7845,42.585499,42.7295,38194000,42.7295,0.00249862744296214
42.677502,42.6875,42.377499,42.626499,42612000,42.626499,-0.00241053604652519
42.716499,42.7225,42.355499,42.648499,51244000,42.648499,0.000516110882106346
42.764999,42.775002,42.525501,42.671001,36846000,42.671001,0.000527615286061822
42.6745,42.691502,42.532001,42.615501,67688000,42.615501,-0.0013006491223394
42.5755,42.889999,42.550499,42.848499,45654000,42.848499,0.00546744716200798
42.942001,43.139999,42.065498,42.16,87658000,42.16,-0.0160682174654473
42.0215,42.468498,41.952499,42.403,53174000,42.403,0.00576375711574961
42.41,42.544498,42.240002,42.368999,39060000,42.368999,-0.000801853642430905
42.584,42.59,42.176498,42.280499,42766000,42.280499,-0.00208879138258622
41.9035,42.514999,41.674999,42.341,55116000,42.341,0.00143094337651983
42.587502,42.923,42.505001,42.799999,60832000,42.799999,0.0108405328168915
42.952499,43.821999,42.951,43.716,89716000,43.716,0.0214018930234088
