"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"2104",31.4,31.719999,31.205,31.467501,192640000,28.512346
"2105",31.5375,31.797501,31.467501,31.502501,138776800,28.544054
"2106",31.852501,32.237499,31.790001,32.237499,180814000,29.210032
"2107",32.267502,32.372501,32.052502,32.192501,152832000,29.169254
"2108",32.095001,32.68,32.09,32.547501,203531600,29.490917
"2109",32.672501,32.720001,32.41,32.517502,178532800,29.463736
"2110",32.5,32.744999,32.334999,32.514999,145819600,29.46147
"2111",32.517502,32.907501,32.4575,32.8475,158921600,29.762741
"2112",32.900002,33.2425,32.849998,33.134998,182384000,30.023245
"2113",33.150002,33.227501,32.279999,32.404999,282790400,29.361799
"2114",32.584999,33.064999,32.512501,33.009998,183332800,29.909977
"2115",32.965,32.987499,32.775002,32.945,122933200,29.85108
"2116",32.807499,32.862499,32.474998,32.57,203538000,29.511309
"2117",32.57,32.8475,32.512501,32.634998,128451200,29.570202
"2118",32.465,32.665001,32.330002,32.490002,134670400,29.438816
"2119",32.665001,32.735001,32.474998,32.529999,123934000,29.475056
"2120",32.395,32.645,32.227501,32.34,153800400,29.302902
"2121",32.375,32.422501,32.09,32.162498,142507200,29.142069
"2122",32.224998,32.302502,31.7075,31.950001,210699200,28.94953
"2123",31.674999,32.02,31.405001,31.855,224301600,28.863451
"2124",31.98,32.334999,31.9625,32.220001,156349200,29.194172
"2125",32.294998,32.544998,32.119999,32.147499,141563600,29.128481
"2126",32.047501,32.0825,31.7775,31.7925,147544800,28.806816
"2127",31.525,31.809999,31.4275,31.73,175955600,28.750195
"2128",31.7575,31.9625,31.592501,31.9,125976400,28.904228
"2129",31.93,31.969999,31.684999,31.825001,131672400,28.836267
"2130",31.807501,32.077499,31.805,31.969999,141628800,28.967649
"2131",31.9275,31.955,31.6,31.65,218867600,28.677708
"2132",31.872499,32.014999,31.77,31.9025,136157200,28.90649
"2133",31.870001,31.9025,31.719999,31.7575,121075600,28.775108
"2134",31.8025,32.450001,31.780001,32.0275,221123600,29.019754
"2135",32.215,32.299999,31.875,31.875,127752400,28.881573
"2136",31.9175,31.997499,31.627501,31.6875,176267200,28.711678
"2137",31.365,31.6175,31.120001,31.1325,196645600,28.208799
"2138",31.3925,31.530001,31.215,31.3575,177482800,28.41268
"2139",31.725,31.735001,31.497499,31.65,120955200,28.677708
"2140",31.6075,31.672501,31.442499,31.610001,108844000,28.641464
"2141",31.235001,31.557501,31.2125,31.5,112241600,28.541792
"2142",31.4725,31.5375,30.942499,31.422501,187787200,28.471567
"2143",31.120001,31.16,30.635,30.6425,243046400,27.764818
"2144",30.9625,31.014999,29.805,30.0175,314380000,27.198517
"2145",30.485001,30.9625,30.3025,30.82,245418000,27.925648
"2146",31.2575,31.440001,31.08,31.415001,165762000,28.464775
"2147",31.51,31.592501,31.26,31.4025,127072400,28.453445
"2148",31.43,31.7875,31.395,31.705,134596800,28.727535
"2149",31.934999,32.142502,31.8375,32.127499,144889600,29.110357
"2150",32.27,32.404999,32.077499,32.404999,184658800,29.361799
"2151",32.7425,33.2425,32.674999,33.017502,235600800,29.916775
"2152",33.212502,33.23,32.580002,32.6875,307025600,29.617767
"2153",30.497499,31.375,30.497499,31.305,461802400,28.365105
"2154",31.549999,31.772499,31.264999,31.290001,203998000,28.351511
"2155",31.33,31.434999,30.975,31.125,168649200,28.202007
"2156",30.772499,30.9025,30.530001,30.692499,177822000,27.81012
"2157",30.844999,30.977501,30.637501,30.844999,134472400,27.948301
"2158",30.7875,30.875,30.567499,30.747499,148046800,27.859957
"2159",30.58,30.6425,30.4275,30.592501,134513200,27.719515
"2160",30.65,30.66,30.227501,30.325001,171540000,27.477142
"2161",30.375,30.6425,29.379999,29.610001,279904000,26.829281
"2162",29.355,29.424999,28.3125,28.66,496554400,25.968502
"2163",28.237499,29.360001,28.025,28.85,397250400,26.140656
"2164",28.9925,29.125,28.530001,28.782499,211612000,26.197542
"2165",28.645,29.0625,28.625,28.879999,154681600,26.286282
"2166",29.1325,29.997499,29.1325,29.93,219806400,27.241987
"2167",29.452499,29.545,28.3325,28.372499,388331200,25.824364
"2168",28.1325,28.855,27.407499,28.809999,404870000,26.222576
"2169",29.01,29.1,28.635,28.7875,194143200,26.202101
"2170",28.58,29.077499,28.502501,28.99,171718000,26.386408
"2171",29.01,29.4125,28.875,29.290001,163538800,26.659462
"2172",29.1075,29.360001,29.002501,29.125,138242800,26.509281
"2173",29.025,29.129999,28.67,28.752501,193146000,26.170235
"2174",28.52,28.5875,27.907499,28.1625,274006400,25.633221
"2175",27.6075,27.975,26.4125,26.440001,513102000,24.065422
"2176",23.717501,27.200001,23,25.780001,648825200,23.464693
"2177",27.7775,27.7775,25.875,25.934999,414406400,23.605774
"2178",26.772499,27.4725,26.262501,27.422501,387098400,24.959684
"2179",28.057501,28.309999,27.504999,28.23,338464400,25.694656
"2180",28.0425,28.327499,27.885,28.3225,212657600,25.778851
"2181",28.0075,28.6325,28,28.190001,224917200,25.658257
"2182",27.5375,27.969999,26.84,26.93,307383600,24.511415
"2183",27.557501,28.084999,27.282499,28.084999,247555200,25.562679
"2184",28.122499,28.195,27.51,27.592501,212935600,25.114416
"2185",27.2425,27.612499,27.127501,27.317499,199985200,24.864115
"2186",27.9375,28.139999,27.58,28.077499,219374400,25.555859
"2187",28.440001,28.504999,27.442499,27.5375,340043200,25.064354
"2188",27.567499,28.32,27.475,28.1425,251571200,25.615023
"2189",27.9475,28.5525,27.940001,28.5525,199662000,25.988195
"2190",29.145,29.2225,28.715,28.827499,233453600,26.238503
"2191",28.9825,29.1325,28.605,29.07,173364800,26.459217
"2192",29.0625,29.135,28.860001,29.102501,148694000,26.488802
"2193",28.915001,29.122499,28.43,28.48,256450400,25.922211
"2194",28.0525,28.575001,27.967501,28.362499,297141200,25.815266
"2195",28.4175,28.842501,28.415001,28.8025,200888000,26.215744
"2196",28.344999,28.545,28.129999,28.35,201384800,25.803885
"2197",28.407499,28.68,28.325001,28.58,143026800,26.013226
"2198",28.3125,28.875,28.092501,28.75,200878000,26.167953
"2199",29.110001,29.172501,28.504999,28.6775,224607600,26.101971
"2200",28.4625,28.6425,28.110001,28.110001,208436000,25.585438
"2201",28.2075,28.377501,26.965,27.264999,293461600,24.81633
"2202",27.5425,27.885,27.182501,27.575001,265892000,25.098488
"2203",27.2675,27.405001,26.827499,27.395,255716400,24.934652
"2204",27.002501,27.752501,26.887501,27.594999,232079200,25.116692
"2205",27.469999,27.842501,27.2675,27.695,208258800,25.20771
"2206",27.657499,27.934999,27.442499,27.827499,192787200,25.328314
"2207",27.934999,27.942499,27.352501,27.695,187062400,25.20771
"2208",27.547501,27.547501,27.0525,27.375,247918400,24.916451
"2209",27.5,28.07,27.372499,28.030001,211064400,25.512627
"2210",28.182501,28.1875,27.860001,27.9,121868800,25.394299
